Unique MASCOT (mz),Difference (mz)
681.3327,0.0039333709
681.3327,0.0038151295
681.3327,0.003806979
681.3327,0.0037849594
681.3327,0.0037681648
681.3327,0.0037633801
681.3327,0.0037587464
681.3327,0.0037463484
681.3327,0.0037257459
681.3327,0.0036703504
681.3327,0.0036645705
681.3327,0.0036596389
681.3327,0.0036498192
681.3327,0.0036111549
681.3327,0.003599044
681.3327,0.003581741
681.3327,0.0035814867
681.3327,0.0035635844
681.3327,0.0035611807
681.3327,0.0035607707
681.3327,0.0035604122
681.3327,0.0035474041
681.3327,0.0035434323
681.3327,0.0034899199
681.3327,0.0034814072
681.3327,0.0034253606
681.3327,0.0034077011
681.3327,0.0034058203
681.3327,0.0033809217
681.3327,0.003372045
681.3327,0.0033591058
681.3327,0.0033585944
681.3327,0.0033463281
681.3327,0.0033418485
681.3327,0.003338072
681.3327,0.0032730706
681.3327,0.0032314243
681.3327,0.0032061632
681.3327,0.0032021511
681.3327,0.0031733993
681.3327,0.0031439512
681.3327,0.0030867235
681.3327,0.0030849825
681.3327,0.0030807165
681.3327,0.0030678265
681.3327,0.0030435647
681.3327,0.0030411424
681.3327,0.0030060553
681.3327,0.0029840967
681.3327,0.0029676609
681.3327,0.0029450846
681.3327,0.0029447669
681.3327,0.0029173443
681.3327,0.0028823657
681.3327,0.0028815192
681.3327,0.002880321
681.3327,0.0028681555
681.3327,0.0028409227
681.3327,0.00283784
681.3327,0.0028310074
681.3327,0.0027957667
681.3327,0.0027929105
681.3327,0.002790642
681.3327,0.0027791859
681.3327,0.0026941309
681.3327,0.0026729481
681.3327,0.0026645493
681.3327,0.0026499989
681.3327,0.0026130216
681.3327,0.0025636472
681.3327,0.0025004337
681.3327,0.0024862159
681.3327,0.0024630106
681.3327,0.0024599967
681.3327,0.0024364761
681.3327,0.0024346643
681.3327,0.0024234695
681.3327,0.0024046655
681.3327,0.002398905
681.3327,0.0023874745
681.3327,0.0023178864
681.3327,0.0023169086
681.3327,0.0022950048
681.3327,0.0022792746
681.3327,0.0022520165
681.3327,0.0022463019
681.3327,0.0022100792
681.3327,0.0022048996
681.3327,0.0021064334
681.3327,0.0020982208
681.3327,0.0020855517
681.3327,0.0020680638
681.3327,0.0020526689
681.3327,0.0020278401
681.3327,0.0019535913
681.3327,0.0019406857
681.3327,0.001921967
681.3327,0.0019032979
681.3327,0.001901524
681.3327,0.0018104125
681.3327,0.0018044249
681.3327,0.0017762733
681.3327,0.001751757
681.3327,0.0017496624
681.3327,0.0016209501
681.3327,0.0016176665
681.3327,0.0016011946
681.3327,0.0015981112
681.3327,0.001592956
681.3327,0.001576161
681.3327,0.0015028615
681.3327,0.0014945677
681.3327,0.0014671432
681.3327,0.0014102923
681.3327,0.0014003552
681.3327,0.0013709143
681.3327,0.0013334459
681.3327,0.0013169769
681.3327,0.0013038705
681.3327,0.0012786423
681.3327,0.0012671701
681.3327,0.0012494804
681.3327,0.0012436899
681.3327,0.0012375038
681.3327,0.0012032162
681.3327,0.0011395452
681.3327,0.0011305578
681.3327,0.001087734
681.3327,0.001073861
681.3327,0.001028064
681.3327,0.0009798237
681.3327,0.00096098272
681.3327,0.00095969017
681.3327,0.00094198897
681.3327,0.00090083291
681.3327,0.0009002748
681.3327,0.00089936394
681.3327,0.00087990964
681.3327,0.00084542855
681.3327,0.00081133025
681.3327,0.00080730195
681.3327,0.00079476083
681.3327,0.00079227831
681.3327,0.0007799674
681.3327,0.00077070381
681.3327,0.00073033751
681.3327,0.00070622914
681.3327,0.00065684226
681.3327,0.00065644401
681.3327,0.00065330507
681.3327,0.00064528448
681.3327,0.0005971772
681.3327,0.00055761688
681.3327,0.00055139089
681.3327,0.00052889739
681.3327,0.00051482399
681.3327,0.00049529932
681.3327,0.00048793917
681.3327,0.00044799117
681.3327,0.0004326919
681.3327,0.00042846959
681.3327,0.00036905885
681.3327,0.00031751246
681.3327,0.00030726991
681.3327,0.00030142111
681.3327,0.00025758849
681.3327,0.00019599166
681.3327,0.00019056294
681.3327,0.00015470732
681.3327,0.00011400978
681.3327,0.00010657136
681.3327,9.5546061e-05
681.3327,9.0083142e-05
681.3327,8.3851398e-05
681.3327,7.3286428e-05
681.3327,7.0619976e-05
681.3327,4.3653972e-05
681.3327,4.0854134e-05
681.3327,2.9549097e-05
681.3327,2.0818364e-05
681.3327,8.4854651e-06
681.3327,4.70681e-06
681.3327,-9.0696819e-05
681.3327,-0.00010405319
681.3327,-0.00014130366
681.3327,-0.00015186822
681.3327,-0.00018628509
681.3327,-0.00018712617
681.3327,-0.00019506374
681.3327,-0.00020881058
681.3327,-0.00021986569
681.3327,-0.00022701379
681.3327,-0.00025461938
681.3327,-0.00028198537
681.3327,-0.00029669453
681.3327,-0.00029767634
681.3327,-0.00032147662
681.3327,-0.00039168772
681.3327,-0.00039635887
681.3327,-0.00041772411
681.3327,-0.00045794184
681.3327,-0.0004739698
681.3327,-0.00051642613
681.3327,-0.00064244508
681.3327,-0.00066335878
681.3327,-0.0006877145
681.3327,-0.00070113816
681.3327,-0.00072290135
681.3327,-0.00074927946
681.3327,-0.00075689852
681.3327,-0.00077913195
681.3327,-0.0007823536
681.3327,-0.00080416678
681.3327,-0.00082837127
681.3327,-0.00087294166
681.3327,-0.00091130073
681.3327,-0.00091784989
681.3327,-0.00098588395
681.3327,-0.0010925353
681.3327,-0.0010938247
681.3327,-0.001144727
681.3327,-0.0012158299
681.3327,-0.0012430861
681.3327,-0.0012576679
681.3327,-0.0012643547
681.3327,-0.0013174514
681.3327,-0.0013686272
681.3327,-0.0014487522
681.3327,-0.0014732311
681.3327,-0.0014780447
681.3327,-0.0015294999
681.3327,-0.0015873869
681.3327,-0.0016617796
681.3327,-0.0016630299
681.3327,-0.0016646478
681.3327,-0.0016713557
681.3327,-0.001756769
681.3327,-0.0017642696
681.3327,-0.0017704967
681.3327,-0.0017817503
681.3327,-0.0017860629
681.3327,-0.0018027659
681.3327,-0.0018191554
681.3327,-0.0018518371
681.3327,-0.0018907476
681.3327,-0.001938135
681.3327,-0.0019994793
681.3327,-0.0020341597
681.3327,-0.0020346026
681.3327,-0.0020424789
681.3327,-0.0020728757
681.3327,-0.0022514347
681.3327,-0.0022814205
681.3327,-0.0023098429
681.3327,-0.0023475571
681.3327,-0.0024022574
681.3327,-0.002491919
681.3327,-0.0025148603
681.3327,-0.0025198954
681.3327,-0.0026012431
681.3327,-0.0026303069
681.3327,-0.0026549328
681.3327,-0.002677404
681.3327,-0.0028613447
681.3327,-0.0028914807
681.3327,-0.0029791403
681.3327,-0.0030110909
681.3327,-0.0030251639
681.3327,-0.0031004559
681.3327,-0.0031254969
681.3327,-0.003134761
681.3327,-0.0031367324
681.3327,-0.00316015
681.3327,-0.0031802971
681.3327,-0.0033140124
681.3327,-0.0033637987
681.3327,-0.0033870453
681.3327,-0.0033935212
681.3327,-0.0034074133
681.3327,-0.0034083045
681.3327,-0.0034203419
681.3327,-0.0035045196
681.3327,-0.0035500882
681.3327,-0.0036260269
681.3327,-0.0036984946
681.3327,-0.0037030922
681.3327,-0.0037134974
681.3327,-0.0037308666
681.3327,-0.003818319
681.3327,-0.0040071072
681.3327,-0.0041581171
681.3327,-0.0041990447
681.3327,-0.0042373168
681.3327,-0.0042756847
681.3327,-0.0043431139
681.3327,-0.0043973357
681.3327,-0.0044071775
681.3327,-0.004489443
681.3327,-0.0045214351
681.3327,-0.0046282936
681.3327,-0.0046787962
681.3327,-0.0047191956
681.3327,-0.0048070486
681.3327,-0.0048257871
681.3327,-0.0048394749
681.3327,-0.0048759226
681.3327,-0.0048805558
681.3327,-0.0049127642
681.3327,-0.0049185858
681.3327,-0.0049270674
681.3327,-0.004940649
681.3327,-0.0049640722
681.3327,-0.004994054
681.3327,-0.0049975217
681.3327,-0.0050796462
681.3327,-0.0050965612
681.3327,-0.0052250223
681.3327,-0.0055233513
681.3327,-0.0055236829
681.3327,-0.0055272145
681.3327,-0.0055486013
681.3327,-0.0055987787
681.3327,-0.0056850806
681.3327,-0.0057456678
681.3327,-0.0057496408
681.3327,-0.0057534945
681.3327,-0.0057603728
681.3327,-0.0057951845
681.3327,-0.0058711597
681.3327,-0.0058856585
681.3327,-0.0058896946
681.3327,-0.0059038443
681.3327,-0.0060796571
681.3327,-0.0062174257
681.3327,-0.0062841955
681.3327,-0.0062903101
681.3327,-0.0063500138
681.3327,-0.00647438
681.3327,-0.0064794476
681.3327,-0.0065073122
681.3327,-0.0065212033
681.3327,-0.0065379274
681.3327,-0.0065829195
681.3327,-0.0066004193
681.3327,-0.0066338554
681.3327,-0.0068667475
681.3327,-0.0069072564
681.3327,-0.0070111481
681.3327,-0.0070172559
681.3327,-0.0070362923
681.3327,-0.0071066066
681.3327,-0.0071952299
681.3327,-0.0072126166
681.3327,-0.0073280349
681.3327,-0.0073933001
681.3327,-0.0075011134
681.3327,-0.0075674835
681.3327,-0.0075759618
681.3327,-0.0075777145
681.3327,-0.0078468702
681.3327,-0.0078680483
681.3327,-0.0078774536
681.3327,-0.0078826051
681.3327,-0.0079051254
681.3327,-0.0079453004
681.3327,-0.0080596138
681.3327,-0.0080878211
681.3327,-0.0081070793
681.3327,-0.0081257112
681.3327,-0.0081771893
681.3327,-0.0082487957
681.3327,-0.0082513314
681.3327,-0.0083428313
681.3327,-0.0083647522
681.3327,-0.0083707786
681.3327,-0.0084604407
681.3327,-0.0085432572
681.3327,-0.0085774068
681.3327,-0.0085890298
681.3327,-0.0087042509
681.3327,-0.0088075631
681.3327,-0.0088249474
681.3327,-0.0088310338
681.3327,-0.0088574569
681.3327,-0.0089093167
681.3327,-0.0089734483
681.3327,-0.0091655976
681.3327,-0.0093932686
681.3327,-0.0095311611
681.3327,-0.0096915976
681.3327,-0.0099005792
681.3327,-0.0099356856
681.3327,-0.0099684122
688.1253,0.0099829553
688.1253,0.0099270221
688.1253,0.0098793064
688.1253,0.0098583761
688.1253,0.0098042653
688.1253,0.0097833567
688.1253,0.0097678049
688.1253,0.0097663819
688.1253,0.0097490653
688.1253,0.0097445271
688.1253,0.0097379428
688.1253,0.0097348738
688.1253,0.00972854
688.1253,0.0096900759
688.1253,0.0096710973
688.1253,0.0096506233
688.1253,0.0096276204
688.1253,0.0096053057
688.1253,0.0095614888
688.1253,0.0095591773
688.1253,0.0094782458
688.1253,0.0094567457
688.1253,0.0094444596
688.1253,0.0094405437
688.1253,0.0094236127
688.1253,0.0093931769
688.1253,0.0093856576
688.1253,0.0093824789
688.1253,0.0093608128
688.1253,0.009264467
688.1253,0.0092132188
688.1253,0.0091662878
688.1253,0.0091344344
688.1253,0.009118186
688.1253,0.009111104
688.1253,0.0091055578
688.1253,0.0090941874
688.1253,0.0090273482
688.1253,0.0089743067
688.1253,0.0089430872
688.1253,0.0089391567
688.1253,0.0089314413
688.1253,0.0088795945
688.1253,0.0088200812
688.1253,0.0088030573
688.1253,0.0087769484
688.1253,0.0087731683
688.1253,0.0087725001
688.1253,0.0087484492
688.1253,0.0087442647
688.1253,0.0087351715
688.1253,0.0086867349
688.1253,0.0086665493
688.1253,0.0086201118
688.1253,0.0085748728
688.1253,0.0085687795
688.1253,0.0085619518
688.1253,0.0085542428
688.1253,0.0085477269
688.1253,0.00854383
688.1253,0.0084856004
688.1253,0.0084737004
688.1253,0.0084591866
688.1253,0.0084353238
688.1253,0.0084112674
688.1253,0.0084100333
688.1253,0.0083372173
688.1253,0.0083320072
688.1253,0.0083316064
688.1253,0.008321663
688.1253,0.0083051088
688.1253,0.0083047129
688.1253,0.0082596832
688.1253,0.0082407462
688.1253,0.0082379107
688.1253,0.0082174662
688.1253,0.0082151921
688.1253,0.0082145689
688.1253,0.008202885
688.1253,0.0082027785
688.1253,0.0081954435
688.1253,0.0081842739
688.1253,0.0081775566
688.1253,0.0081707213
688.1253,0.0081692509
688.1253,0.0081658021
688.1253,0.0081641253
688.1253,0.0081600126
688.1253,0.0081295172
688.1253,0.008116292
688.1253,0.008114418
688.1253,0.0081117431
688.1253,0.0080943944
688.1253,0.0080909503
688.1253,0.0080899359
688.1253,0.00808688
688.1253,0.0080846433
688.1253,0.0080787457
688.1253,0.0080751618
688.1253,0.0080547309
688.1253,0.0080544098
688.1253,0.0080441042
688.1253,0.0080194496
688.1253,0.0080146181
688.1253,0.0080139545
688.1253,0.0080059329
688.1253,0.0080023571
688.1253,0.0079918376
688.1253,0.0079804202
688.1253,0.0079749629
688.1253,0.0079704295
688.1253,0.0079695416
688.1253,0.0079314058
688.1253,0.0079036038
688.1253,0.0079026786
688.1253,0.0078956113
688.1253,0.0078792245
688.1253,0.0078481188
688.1253,0.0078461639
688.1253,0.0078307231
688.1253,0.0078256204
688.1253,0.0078231747
688.1253,0.0078099039
688.1253,0.0078098294
688.1253,0.0078093738
688.1253,0.0078002251
688.1253,0.0077857941
688.1253,0.0077732647
688.1253,0.0077638492
688.1253,0.0077433036
688.1253,0.0077380664
688.1253,0.0077218474
688.1253,0.0077147704
688.1253,0.0077022864
688.1253,0.0076981919
688.1253,0.0076898223
688.1253,0.007688889
688.1253,0.0076834558
688.1253,0.0076738712
688.1253,0.0076713932
688.1253,0.0076594332
688.1253,0.0076370873
688.1253,0.0076364422
688.1253,0.007633161
688.1253,0.0076273549
688.1253,0.0076223401
688.1253,0.0076175178
688.1253,0.0076055317
688.1253,0.0075923545
688.1253,0.0075888265
688.1253,0.0075525242
688.1253,0.0075436714
688.1253,0.0075392731
688.1253,0.0075352399
688.1253,0.0074903933
688.1253,0.00746775
688.1253,0.0074592352
688.1253,0.0074580272
688.1253,0.0074541474
688.1253,0.0074428278
688.1253,0.0073924683
688.1253,0.0073860611
688.1253,0.0073632061
688.1253,0.0073631036
688.1253,0.0073511553
688.1253,0.0073481477
688.1253,0.0073402529
688.1253,0.0072935717
688.1253,0.0072830594
688.1253,0.0072757676
688.1253,0.0072684337
688.1253,0.0072657787
688.1253,0.0072652847
688.1253,0.0072536914
688.1253,0.0072350739
688.1253,0.0071792724
688.1253,0.0071729764
688.1253,0.0071509111
688.1253,0.0071405051
688.1253,0.0071037597
688.1253,0.0070861443
688.1253,0.0070543141
688.1253,0.0070532959
688.1253,0.0070350524
688.1253,0.0070140262
688.1253,0.0070087819
688.1253,0.0070039449
688.1253,0.0069853516
688.1253,0.0069806794
688.1253,0.0069727274
688.1253,0.0069047445
688.1253,0.0068864459
688.1253,0.0068785333
688.1253,0.0068517856
688.1253,0.0068369814
688.1253,0.0066985936
688.1253,0.006696536
688.1253,0.0066755811
688.1253,0.0066489579
688.1253,0.0066459871
688.1253,0.0066288863
688.1253,0.00662077
688.1253,0.0066032563
688.1253,0.006591149
688.1253,0.0065878768
688.1253,0.0065747444
688.1253,0.00657284
688.1253,0.006569073
688.1253,0.0065176949
688.1253,0.0064961361
688.1253,0.0064537424
688.1253,0.0064481117
688.1253,0.0064406555
688.1253,0.0064273208
688.1253,0.0064270727
688.1253,0.0064178869
688.1253,0.0063870638
688.1253,0.0063586172
688.1253,0.0063523122
688.1253,0.0063144032
688.1253,0.0062823583
688.1253,0.0062368455
688.1253,0.0062077745
688.1253,0.0061323324
688.1253,0.0060925875
688.1253,0.0060597874
688.1253,0.0060564539
688.1253,0.0060274492
688.1253,0.0060205267
688.1253,0.0059820297
688.1253,0.0059708305
688.1253,0.005920393
688.1253,0.0058973495
688.1253,0.0058065856
688.1253,0.0057779194
688.1253,0.0057686401
688.1253,0.0057423608
688.1253,0.0057333182
688.1253,0.005726697
688.1253,0.0057256813
688.1253,0.0057113517
688.1253,0.0056672202
688.1253,0.0056614279
688.1253,0.0056150368
688.1253,0.0056078014
688.1253,0.0055517972
688.1253,0.0055334066
688.1253,0.0055330257
688.1253,0.0054373761
688.1253,0.0053691431
688.1253,0.005356998
688.1253,0.0051228502
688.1253,0.005092453
688.1253,0.0050757573
688.1253,0.0050099376
688.1253,0.0049957562
688.1253,0.0049595782
688.1253,0.0049562217
688.1253,0.0049510331
688.1253,0.0049464683
688.1253,0.0048395169
688.1253,0.0048090758
688.1253,0.0047995861
688.1253,0.0047686563
688.1253,0.0047602991
688.1253,0.0047417544
688.1253,0.0047220979
688.1253,0.0046972985
688.1253,0.0046661572
688.1253,0.0045744006
688.1253,0.0044858389
688.1253,0.0043681137
688.1253,0.0042391323
688.1253,0.0041296384
688.1253,0.0041271872
688.1253,0.0040780469
688.1253,0.0040569178
688.1253,0.0040491788
688.1253,0.0040263
688.1253,0.0039628831
688.1253,0.0039401835
688.1253,0.0039194165
688.1253,0.0038683562
688.1253,0.0037411987
688.1253,0.0036255698
688.1253,0.0035248063
688.1253,0.0034738318
688.1253,0.0034480907
688.1253,0.0031055039
688.1253,0.0031005231
688.1253,0.0029520497
688.1253,0.0028638436
688.1253,0.0027722983
688.1253,0.0027076646
688.1253,0.0026548423
688.1253,0.0026341857
688.1253,0.0023326788
688.1253,0.0022605476
688.1253,0.0021368624
688.1253,0.0020754104
688.1253,0.0019301567
688.1253,0.0018830081
688.1253,0.0018723078
688.1253,0.0016493327
688.1253,0.0014585209
688.1253,0.0013871177
688.1253,0.0011157683
688.1253,0.00098459737
688.1253,0.00085529362
688.1253,0.00068841348
688.1253,0.0002383997
688.1253,0.00017776414
688.1253,4.6173267e-05
688.1253,-0.00064027506
688.1253,-0.00096154187
688.1253,-0.00098291541
688.1253,-0.0014039352
688.1253,-0.0015413981
688.1253,-0.0018222932
688.1253,-0.0019771805
688.1253,-0.0032108418
688.1253,-0.0033485375
688.1253,-0.0036405225
688.1253,-0.0046252944
688.1253,-0.0046687686
688.3333,0.0099989974
688.3333,0.0099970373
688.3333,0.0099782484
688.3333,0.009958247
688.3333,0.0099566159
688.3333,0.0099199227
688.3333,0.0099125895
688.3333,0.0099011715
688.3333,0.0098720182
688.3333,0.0097972848
688.3333,0.0097462098
688.3333,0.0097425208
688.3333,0.0097370705
688.3333,0.009736837
688.3333,0.0097348582
688.3333,0.0097255026
688.3333,0.0097182498
688.3333,0.0097103689
688.3333,0.0096381137
688.3333,0.0096360856
688.3333,0.0096282211
688.3333,0.0096226607
688.3333,0.0095811926
688.3333,0.0095639297
688.3333,0.0095558432
688.3333,0.0095536196
688.3333,0.0094811928
688.3333,0.0094705621
688.3333,0.009443973
688.3333,0.0094085096
688.3333,0.0092402257
688.3333,0.0092374641
688.3333,0.0092259069
688.3333,0.0092170641
688.3333,0.0092072356
688.3333,0.0092000346
688.3333,0.0091793964
688.3333,0.0091592766
688.3333,0.0091240567
688.3333,0.0090993893
688.3333,0.0090614891
688.3333,0.0090518147
688.3333,0.0090361439
688.3333,0.0090359708
688.3333,0.0090059081
688.3333,0.0089881076
688.3333,0.0089856304
688.3333,0.0088593076
688.3333,0.0088556625
688.3333,0.0088278453
688.3333,0.0088145692
688.3333,0.0087615031
688.3333,0.0087451413
688.3333,0.0087401393
688.3333,0.0087355468
688.3333,0.0087118595
688.3333,0.0086649803
688.3333,0.0086621344
688.3333,0.0086263093
688.3333,0.0085874823
688.3333,0.0085837394
688.3333,0.0085814741
688.3333,0.008564366
688.3333,0.008562244
688.3333,0.0085595629
688.3333,0.008541853
688.3333,0.0085415633
688.3333,0.0085275488
688.3333,0.0085152503
688.3333,0.0084945352
688.3333,0.0084904543
688.3333,0.00847975
688.3333,0.0084534079
688.3333,0.0083624337
688.3333,0.0083196493
688.3333,0.0083060606
688.3333,0.0083032696
688.3333,0.0082898233
688.3333,0.008286487
688.3333,0.0082618808
688.3333,0.008253964
688.3333,0.0082333857
688.3333,0.0082051589
688.3333,0.0081872479
688.3333,0.0081780665
688.3333,0.0081460216
688.3333,0.0081411126
688.3333,0.0081315606
688.3333,0.0081229351
688.3333,0.00811567
688.3333,0.0081156255
688.3333,0.0080950725
688.3333,0.0080789568
688.3333,0.008069096
688.3333,0.0080323152
688.3333,0.0079818407
688.3333,0.0079748183
688.3333,0.0079726765
688.3333,0.0079627594
688.3333,0.0078954631
688.3333,0.0078939178
688.3333,0.0078905474
688.3333,0.0078775748
688.3333,0.0078763715
688.3333,0.007865686
688.3333,0.0078639162
688.3333,0.0078633033
688.3333,0.0078335636
688.3333,0.0077540483
688.3333,0.0077529865
688.3333,0.0077504248
688.3333,0.007744
688.3333,0.0077254979
688.3333,0.0077163506
688.3333,0.0077103739
688.3333,0.0076905119
688.3333,0.0076873455
688.3333,0.007667734
688.3333,0.0076634531
688.3333,0.0076633041
688.3333,0.0076479636
688.3333,0.0076475921
688.3333,0.0076412687
688.3333,0.0076204576
688.3333,0.0076131557
688.3333,0.0076027336
688.3333,0.0075985903
688.3333,0.0075972789
688.3333,0.0075936925
688.3333,0.0075924195
688.3333,0.0075719277
688.3333,0.0075719101
688.3333,0.007571011
688.3333,0.0075636612
688.3333,0.0075629307
688.3333,0.007556603
688.3333,0.007555422
688.3333,0.0075490335
688.3333,0.0075400216
688.3333,0.0075237336
688.3333,0.0075150601
688.3333,0.007503876
688.3333,0.0075037563
688.3333,0.0075024038
688.3333,0.0074988537
688.3333,0.0074675228
688.3333,0.0074306075
688.3333,0.0074229055
688.3333,0.0073980428
688.3333,0.0073776452
688.3333,0.0073392785
688.3333,0.0073386652
688.3333,0.0073379595
688.3333,0.0073185081
688.3333,0.0073069734
688.3333,0.0073060548
688.3333,0.0073023962
688.3333,0.0072876037
688.3333,0.0072851701
688.3333,0.0072774183
688.3333,0.0072514309
688.3333,0.0072455661
688.3333,0.0072152684
688.3333,0.0072029544
688.3333,0.0071903418
688.3333,0.0071861651
688.3333,0.0071821974
688.3333,0.0071756097
688.3333,0.0071482845
688.3333,0.0071467835
688.3333,0.0071465518
688.3333,0.00714213
688.3333,0.0071357762
688.3333,0.0071277747
688.3333,0.0071125983
688.3333,0.00710507
688.3333,0.0071009686
688.3333,0.0070950419
688.3333,0.0070714761
688.3333,0.0070616422
688.3333,0.0070562867
688.3333,0.0070481698
688.3333,0.0070413042
688.3333,0.0070370266
688.3333,0.0070245472
688.3333,0.0070243464
688.3333,0.0070190859
688.3333,0.0070157028
688.3333,0.0070140105
688.3333,0.0070137376
688.3333,0.0069918781
688.3333,0.0069806164
688.3333,0.0069637319
688.3333,0.0069372939
688.3333,0.0069212532
688.3333,0.0069063958
688.3333,0.0068820519
688.3333,0.0068806613
688.3333,0.0068803761
688.3333,0.0068700385
688.3333,0.0068547759
688.3333,0.006809822
688.3333,0.006767615
688.3333,0.0067672063
688.3333,0.0067579512
688.3333,0.0067539205
688.3333,0.0067477327
688.3333,0.0067257139
688.3333,0.0067107972
688.3333,0.0066984954
688.3333,0.0066564408
688.3333,0.0066447568
688.3333,0.0066248516
688.3333,0.0066076383
688.3333,0.0065948363
688.3333,0.0065911613
688.3333,0.0065688355
688.3333,0.0065644818
688.3333,0.0065632287
688.3333,0.0065550603
688.3333,0.0065478006
688.3333,0.0065446764
688.3333,0.0065445568
688.3333,0.0065434067
688.3333,0.0065288751
688.3333,0.0065178494
688.3333,0.0065169044
688.3333,0.0065101332
688.3333,0.0065077975
688.3333,0.0065053248
688.3333,0.0064888823
688.3333,0.0064589055
688.3333,0.0064320671
688.3333,0.0064205706
688.3333,0.0064163301
688.3333,0.006407867
688.3333,0.0063858935
688.3333,0.0063825192
688.3333,0.0063754058
688.3333,0.0063432078
688.3333,0.0063383531
688.3333,0.0063266963
688.3333,0.0063190628
688.3333,0.0063175632
688.3333,0.0063107466
688.3333,0.0062783659
688.3333,0.0062742369
688.3333,0.0062735367
688.3333,0.0062678685
688.3333,0.0062570589
688.3333,0.0062426043
688.3333,0.0062311087
688.3333,0.0062206108
688.3333,0.0061874005
688.3333,0.0061610344
688.3333,0.006139053
688.3333,0.0061366917
688.3333,0.0061304599
688.3333,0.006129356
688.3333,0.0061217902
688.3333,0.0061097236
688.3333,0.0060873977
688.3333,0.0060837774
688.3333,0.0060702159
688.3333,0.0060550481
688.3333,0.0060308101
688.3333,0.0060236814
688.3333,0.0060176888
688.3333,0.0059931561
688.3333,0.0059778295
688.3333,0.0059755179
688.3333,0.0059593985
688.3333,0.0059284266
688.3333,0.0058727215
688.3333,0.0058581657
688.3333,0.0058441592
688.3333,0.0057973774
688.3333,0.0057744283
688.3333,0.0057683783
688.3333,0.0057676527
688.3333,0.0057633874
688.3333,0.0057618241
688.3333,0.0057528121
688.3333,0.0057418057
688.3333,0.0057248217
688.3333,0.0057128397
688.3333,0.0056925967
688.3333,0.0056450938
688.3333,0.0055955664
688.3333,0.0055746893
688.3333,0.0055714629
688.3333,0.0054965482
688.3333,0.005474412
688.3333,0.0054439034
688.3333,0.0054404401
688.3333,0.0054297708
688.3333,0.0054187192
688.3333,0.0054151506
688.3333,0.0054073782
688.3333,0.0053910941
688.3333,0.005348906
688.3333,0.0053330153
688.3333,0.0053162652
688.3333,0.0053128192
688.3333,0.0052986142
688.3333,0.0052945855
688.3333,0.0052910648
688.3333,0.0052527488
688.3333,0.0052472675
688.3333,0.0052313519
688.3333,0.005229772
688.3333,0.0051872818
688.3333,0.0051826939
688.3333,0.0051792818
688.3333,0.0051773252
688.3333,0.0051564171
688.3333,0.0051458482
688.3333,0.0051138019
688.3333,0.0051118101
688.3333,0.0051063089
688.3333,0.0050919815
688.3333,0.0050755838
688.3333,0.0050571971
688.3333,0.0050361199
688.3333,0.0050044819
688.3333,0.0050030019
688.3333,0.0049978136
688.3333,0.0049927909
688.3333,0.0049891113
688.3333,0.0049682129
688.3333,0.0049634375
688.3333,0.0049615936
688.3333,0.0049244492
688.3333,0.0049221216
688.3333,0.0049181918
688.3333,0.0049172031
688.3333,0.0048877618
688.3333,0.0048681467
688.3333,0.0048678054
688.3333,0.0048616044
688.3333,0.004853056
688.3333,0.0048152242
688.3333,0.0048119057
688.3333,0.0048014973
688.3333,0.0047967104
688.3333,0.004780707
688.3333,0.004739935
688.3333,0.0047103519
688.3333,0.0047042013
688.3333,0.0046872882
688.3333,0.004676362
688.3333,0.004661019
688.3333,0.0046523441
688.3333,0.0046490018
688.3333,0.0046183084
688.3333,0.0045665385
688.3333,0.0045649123
688.3333,0.004560677
688.3333,0.0045380036
688.3333,0.0045098742
688.3333,0.0044801818
688.3333,0.0044609529
688.3333,0.0044004741
688.3333,0.004382471
688.3333,0.0043790732
688.3333,0.0043637921
688.3333,0.0043454861
688.3333,0.0043326653
688.3333,0.0042725303
688.3333,0.0042581139
688.3333,0.0042521005
688.3333,0.0042478171
688.3333,0.0042302097
688.3333,0.0041311898
688.3333,0.0040687499
688.3333,0.0040418085
688.3333,0.0039769435
688.3333,0.0039320943
688.3333,0.0038768195
688.3333,0.0038564449
688.3333,0.003855313
688.3333,0.0038397496
688.3333,0.0038333646
688.3333,0.0038078477
688.3333,0.0038025262
688.3333,0.0037555757
688.3333,0.0037519128
688.3333,0.0037421816
688.3333,0.0036973684
688.3333,0.0036794827
688.3333,0.0036159266
688.3333,0.003597949
688.3333,0.0035517227
688.3333,0.003488035
688.3333,0.0034742484
688.3333,0.0033898932
688.3333,0.0033608647
688.3333,0.0032564112
688.3333,0.0032543035
688.3333,0.003252756
688.3333,0.0032485937
688.3333,0.0032432525
688.3333,0.0032119149
688.3333,0.0031203127
688.3333,0.0029607932
688.3333,0.0028128849
688.3333,0.0028115567
688.3333,0.0027408454
688.3333,0.0026893501
688.3333,0.002652724
688.3333,0.0026452808
688.3333,0.0026081822
688.3333,0.0025522737
688.3333,0.0025025879
688.3333,0.0021396942
688.3333,0.0020476428
688.3333,0.0019452097
688.3333,0.0016344161
688.3333,0.0016047909
688.3333,0.0014346223
688.3333,0.0013488149
688.3333,0.0013431825
688.3333,0.0012710356
688.3333,0.0012647065
688.3333,0.001173729
688.3333,0.00095793094
688.3333,0.00088940082
688.3333,0.00073528038
688.3333,0.00072549424
688.3333,0.00063191711
688.3333,0.00050511258
688.3333,0.00049474425
688.3333,0.00040876308
688.3333,4.723341e-06
