Unique MASCOT (mz),Difference (mz)
692.8512,-0.0016665097
692.8512,-0.0017026074
692.8512,-0.0017429864
693.6655,0.0019234011
693.6655,0.0018447021
693.6655,0.0017400109
693.6655,0.0016630724
693.6655,0.0016019685
693.6655,0.0014960566
693.6655,0.0014607074
693.6655,0.0014038777
693.6655,0.0012801604
693.6655,0.0011493813
693.6655,0.0010852286
693.6655,0.00084931228
693.6655,0.00081983148
693.6655,0.00068338129
693.6655,0.00023146754
693.6655,9.1868239e-05
693.6655,-2.4841e-05
693.6655,-0.00053752267
693.6655,-0.00079610951
693.6655,-0.00099448183
696.8502,0.0019744851
696.8502,0.0019259862
696.8502,0.0018137727
696.8502,0.0017488084
696.8502,0.001696643
696.8502,0.001626193
696.8502,0.0014454795
696.8502,0.0013885281
696.8502,0.0013480296
696.8502,0.0012851421
696.8502,0.0012770942
696.8502,0.001191382
696.8502,0.0011841911
696.8502,0.0010125583
696.8502,0.00098635647
696.8502,0.00096482543
696.8502,0.00094368272
696.8502,0.00077101412
696.8502,0.00071695556
696.8502,0.00071256321
696.8502,0.00068020169
696.8502,0.00067407631
696.8502,0.00059140856
696.8502,0.00052067131
696.8502,0.00045775195
696.8502,0.00041587684
696.8502,0.00024631897
696.8502,0.00015600228
696.8502,0.00012131214
696.8502,9.7768374e-05
696.8502,9.2963815e-05
696.8502,4.4540406e-05
696.8502,2.2443082e-05
696.8502,-3.4135572e-05
696.8502,-7.0686739e-05
696.8502,-7.6259712e-05
696.8502,-0.00013305453
696.8502,-0.00017637578
696.8502,-0.00020955037
696.8502,-0.00022850991
696.8502,-0.00023569524
696.8502,-0.00024192092
696.8502,-0.00026624788
696.8502,-0.00028774782
696.8502,-0.00029251236
696.8502,-0.0003070058
696.8502,-0.00037431369
696.8502,-0.00037543794
696.8502,-0.00038939437
696.8502,-0.00040086071
696.8502,-0.000415109
696.8502,-0.0004915639
696.8502,-0.00050855899
696.8502,-0.00051224182
696.8502,-0.00054164213
696.8502,-0.00055224686
696.8502,-0.00057449841
696.8502,-0.0006501753
696.8502,-0.00069805492
696.8502,-0.00072238395
696.8502,-0.00083672766
696.8502,-0.0009073207
696.8502,-0.00090781713
696.8502,-0.00094126996
696.8502,-0.00097451825
696.8502,-0.00098485188
696.8502,-0.0010016076
696.8502,-0.0010091183
696.8502,-0.0010162911
696.8502,-0.0010291148
696.8502,-0.0011139021
696.8502,-0.0011205746
696.8502,-0.0011657654
696.8502,-0.0011679965
696.8502,-0.0012077973
696.8502,-0.0012120895
696.8502,-0.0012320954
696.8502,-0.0012590356
696.8502,-0.0012657688
696.8502,-0.0012767037
696.8502,-0.0012820716
696.8502,-0.0013061881
696.8502,-0.0013259552
696.8502,-0.0013654697
696.8502,-0.0013925151
696.8502,-0.0013996498
696.8502,-0.0014117572
696.8502,-0.0014170676
696.8502,-0.0014410895
696.8502,-0.0014465199
696.8502,-0.0015313683
696.8502,-0.0015470865
696.8502,-0.0015935822
696.8502,-0.0016043202
696.8502,-0.0016217645
696.8502,-0.0016225814
696.8502,-0.0016465257
696.8502,-0.0016932286
696.8502,-0.0017493029
696.8502,-0.0017507385
696.8502,-0.0018043443
696.8502,-0.0018047944
696.8502,-0.0018347198
696.8502,-0.0018584259
696.8502,-0.0018612004
696.8502,-0.0018680848
696.8502,-0.0018917136
696.8502,-0.0019826926
720.1493,0.0018337652
720.1493,0.0017311468
720.1493,0.0017296288
720.1493,0.0012373003
720.1493,0.00048810297
720.1493,-0.00076203341
724.148,0.0018004339
724.148,0.0013337006
724.148,0.0012344769
724.148,0.00075898934
724.148,0.00055890379
724.148,0.00012545018
724.148,-0.0007341951
849.7681,0.0019172981
849.7681,0.0017414087
849.7681,0.00054192473
849.7681,0.00049505434
849.7681,0.00019435694
849.7681,-1.543762e-06
849.7681,-9.3595368e-05
849.7681,-0.00014936112
849.7681,-0.00020710245
849.7681,-0.00062438555
887.4544,0.0019912838
887.4544,0.0019903715
887.4544,0.0019893961
887.4544,0.0019779962
887.4544,0.001974875
887.4544,0.0019621945
887.4544,0.0019594498
887.4544,0.0019578546
887.4544,0.0019475425
887.4544,0.0019455254
887.4544,0.0019382765
887.4544,0.0019341201
887.4544,0.0019316827
887.4544,0.0019242463
887.4544,0.0019220534
887.4544,0.0019183091
887.4544,0.0019179529
887.4544,0.0019176367
887.4544,0.0019076852
887.4544,0.0019028379
887.4544,0.0019019213
887.4544,0.0019009184
887.4544,0.0018634761
887.4544,0.00186189
887.4544,0.0018505723
887.4544,0.0018307452
887.4544,0.0018217759
887.4544,0.0018017514
887.4544,0.0018009654
887.4544,0.0017897261
887.4544,0.0017812222
887.4544,0.0017807643
887.4544,0.001779202
887.4544,0.0017655741
887.4544,0.0017507429
887.4544,0.0017433905
887.4544,0.0017376368
887.4544,0.0017351251
887.4544,0.0017347768
887.4544,0.0017308077
887.4544,0.0017259452
887.4544,0.0017177285
887.4544,0.0017111989
887.4544,0.0017106847
887.4544,0.001705013
887.4544,0.0017019383
887.4544,0.0016906454
887.4544,0.0016821344
887.4544,0.0016792182
887.4544,0.0016750858
887.4544,0.0016717414
887.4544,0.0016675025
887.4544,0.0016494179
887.4544,0.0016398367
887.4544,0.0016380933
887.4544,0.0016345284
887.4544,0.0016263849
887.4544,0.0016261976
887.4544,0.0016175221
887.4544,0.0016166712
887.4544,0.0016159555
887.4544,0.0016130868
887.4544,0.001612331
887.4544,0.0016053067
887.4544,0.001594627
887.4544,0.001584032
887.4544,0.0015818044
887.4544,0.0015795731
887.4544,0.0015793131
887.4544,0.0015775045
887.4544,0.0015735557
887.4544,0.0015718546
887.4544,0.001566872
887.4544,0.0015663987
887.4544,0.001563815
887.4544,0.0015631562
887.4544,0.0015570629
887.4544,0.0015567988
887.4544,0.0015567261
887.4544,0.0015530588
887.4544,0.0015515947
887.4544,0.0015489293
887.4544,0.0015479009
887.4544,0.0015417083
887.4544,0.0015330317
887.4544,0.0015319786
887.4544,0.0015054965
887.4544,0.0015041291
887.4544,0.001499428
887.4544,0.0014988033
887.4544,0.0014850908
887.4544,0.0014727479
887.4544,0.0014694381
887.4544,0.0014690252
887.4544,0.0014577703
887.4544,0.001441671
887.4544,0.0014403304
887.4544,0.0014387519
887.4544,0.0014352143
887.4544,0.0014284375
887.4544,0.0014114693
887.4544,0.0013994879
887.4544,0.0013961155
887.4544,0.0013909917
887.4544,0.0013835644
887.4544,0.0013810109
887.4544,0.0013774385
887.4544,0.0013724985
887.4544,0.0013684099
887.4544,0.0013662612
887.4544,0.0013562296
887.4544,0.0013291115
887.4544,0.0013131144
887.4544,0.0013129187
887.4544,0.0013102539
887.4544,0.0013089684
887.4544,0.0013001319
887.4544,0.0012943119
887.4544,0.0012781213
887.4544,0.0012709644
887.4544,0.0012672796
887.4544,0.0012666583
887.4544,0.001262975
887.4544,0.0012625464
887.4544,0.0012585678
887.4544,0.0012572171
887.4544,0.0012449654
887.4544,0.0012401849
887.4544,0.0012329133
887.4544,0.0012313802
887.4544,0.0012235357
887.4544,0.0012163967
887.4544,0.0012159668
887.4544,0.0012157384
887.4544,0.0012131561
887.4544,0.0012041564
887.4544,0.0011911999
887.4544,0.0011875221
887.4544,0.0011801233
887.4544,0.001174362
887.4544,0.0011637524
887.4544,0.0011428058
887.4544,0.0011421628
887.4544,0.0011291264
887.4544,0.001123269
887.4544,0.0011162502
887.4544,0.0011151827
887.4544,0.0011139163
887.4544,0.0011096542
887.4544,0.0011051113
887.4544,0.0011045695
887.4544,0.0010906555
887.4544,0.0010886803
887.4544,0.001083062
887.4544,0.0010596143
887.4544,0.0010532
887.4544,0.0010340245
887.4544,0.0010327017
887.4544,0.0010238209
887.4544,0.0010190926
887.4544,0.0010171109
887.4544,0.0010150541
887.4544,0.0010128155
887.4544,0.001004743
887.4544,0.0010020665
887.4544,0.00099953498
887.4544,0.00099702496
887.4544,0.00099111132
887.4544,0.00099090938
887.4544,0.0009891443
887.4544,0.00097290646
887.4544,0.00096919005
887.4544,0.00094365493
887.4544,0.00093294973
887.4544,0.00093077179
887.4544,0.00092760848
887.4544,0.0009101177
887.4544,0.00090484662
887.4544,0.00090067032
887.4544,0.00089069295
887.4544,0.00088411175
887.4544,0.00087867786
887.4544,0.00087264763
887.4544,0.00086735484
887.4544,0.00085609187
887.4544,0.0008470747
887.4544,0.00083113463
887.4544,0.00080169332
887.4544,0.00080048629
887.4544,0.00079790015
887.4544,0.00078567702
887.4544,0.00077750978
887.4544,0.00077398395
887.4544,0.00075845025
887.4544,0.00075369059
887.4544,0.0007513713
887.4544,0.00073839469
887.4544,0.00072139425
887.4544,0.00071729382
887.4544,0.00069916196
887.4544,0.000699116
887.4544,0.00068998843
887.4544,0.00068349275
887.4544,0.00067798268
887.4544,0.00067496779
887.4544,0.00067374703
887.4544,0.00067253687
887.4544,0.00064735351
887.4544,0.00064672154
887.4544,0.00064268488
887.4544,0.00063981234
887.4544,0.0006370593
887.4544,0.00063340767
887.4544,0.00063300972
887.4544,0.00062513017
887.4544,0.00061698982
887.4544,0.00060257864
887.4544,0.00058590181
887.4544,0.00058071222
887.4544,0.00055985555
887.4544,0.00054418127
887.4544,0.00054101157
887.4544,0.0005375239
887.4544,0.0005367267
887.4544,0.00053545689
887.4544,0.00053039689
887.4544,0.00050970021
887.4544,0.00050188859
887.4544,0.00050121564
887.4544,0.0004757277
887.4544,0.00047536501
887.4544,0.00047428214
887.4544,0.00046402756
887.4544,0.00044948238
887.4544,0.00044779467
887.4544,0.00043777171
887.4544,0.0004046917
887.4544,0.00040390607
887.4544,0.00038922211
887.4544,0.00038545867
887.4544,0.00038353454
887.4544,0.00038280658
887.4544,0.00033826246
887.4544,0.00028234206
887.4544,0.00026676774
887.4544,0.00026306663
887.4544,0.00024535472
887.4544,0.00024455553
887.4544,0.00021887681
887.4544,0.00021546995
887.4544,0.00021237403
887.4544,0.00019954134
887.4544,0.00019370854
887.4544,0.00019212723
887.4544,0.00016749739
887.4544,0.00016508619
887.4544,0.00016080247
887.4544,0.00015599391
887.4544,0.00014854125
887.4544,0.00014806125
887.4544,0.0001119699
887.4544,0.00010626579
887.4544,9.5622744e-05
887.4544,8.1941284e-05
887.4544,8.1447089e-05
887.4544,7.5563791e-05
887.4544,5.7654582e-05
887.4544,4.4053539e-05
887.4544,4.1450698e-05
887.4544,3.6035873e-05
887.4544,3.5434822e-05
887.4544,2.5083877e-05
887.4544,1.4075864e-05
887.4544,-1.0136369e-05
887.4544,-1.5494212e-05
887.4544,-2.6066879e-05
887.4544,-7.1287349e-05
887.4544,-7.4488924e-05
887.4544,-7.7593657e-05
887.4544,-7.9914736e-05
887.4544,-9.5496043e-05
887.4544,-0.00010257176
887.4544,-0.00010975956
887.4544,-0.00011142275
887.4544,-0.00011864847
887.4544,-0.00012913229
887.4544,-0.00018799254
887.4544,-0.00024148589
887.4544,-0.00024465469
887.4544,-0.00024950373
887.4544,-0.00025951151
887.4544,-0.00027600538
887.4544,-0.00028672834
887.4544,-0.00028845386
887.4544,-0.00029000919
887.4544,-0.00029071429
887.4544,-0.00031166476
887.4544,-0.00032671444
887.4544,-0.00034020809
887.4544,-0.00034693332
887.4544,-0.00037196501
887.4544,-0.00041175156
887.4544,-0.00050070848
887.4544,-0.00050218952
887.4544,-0.00054010691
887.4544,-0.00054297678
887.4544,-0.00055551122
887.4544,-0.00060285002
887.4544,-0.00065516998
887.4544,-0.00067524196
887.4544,-0.00067763805
887.4544,-0.00067847269
887.4544,-0.00068090818
887.4544,-0.00068216424
887.4544,-0.00073642745
887.4544,-0.00073887127
887.4544,-0.00074459457
887.4544,-0.00081540621
887.4544,-0.00091642757
887.4544,-0.00097112886
887.4544,-0.001023516
887.4544,-0.0010286365
887.4544,-0.0010429347
887.4544,-0.0010573358
887.4544,-0.0010758328
887.4544,-0.0010881732
887.4544,-0.0011072365
887.4544,-0.0011258757
887.4544,-0.0011403714
887.4544,-0.0011893033
887.4544,-0.0012105075
887.4544,-0.0012252367
887.4544,-0.0012428998
887.4544,-0.0012513322
887.4544,-0.0012616936
887.4544,-0.0012739218
887.4544,-0.0012771083
887.4544,-0.0013090264
887.4544,-0.0013129706
887.4544,-0.0013712443
887.4544,-0.0013857197
887.4544,-0.001458755
887.4544,-0.001458874
887.4544,-0.0015087897
887.4544,-0.0015455974
887.4544,-0.0015893698
887.4544,-0.0016983342
887.4544,-0.0017138237
887.4544,-0.0017291448
887.4544,-0.0017301556
887.4544,-0.0017416463
887.4544,-0.0018165721
887.4544,-0.0018236694
887.4544,-0.001827582
887.4544,-0.0018490514
887.4544,-0.0018983486
887.4544,-0.001910404
887.4544,-0.0019210669
887.9689,0.0018900933
887.9689,0.0018778171
887.9689,0.0018548022
887.9689,0.0018048017
887.9689,0.0017996832
887.9689,0.0017615113
887.9689,0.0017215156
887.9689,0.0016261964
887.9689,0.0015854862
887.9689,0.0015611993
887.9689,0.001472292
887.9689,0.0014697474
887.9689,0.0014418208
887.9689,0.0014239247
887.9689,0.0013797788
887.9689,0.0013732169
887.9689,0.0012424167
887.9689,0.0012164766
887.9689,0.0010986807
887.9689,0.0010772346
887.9689,0.0009574311
887.9689,0.00088871009
887.9689,0.00068307834
887.9689,0.00064785156
887.9689,0.00048309318
887.9689,0.00033425988
887.9689,0.00032654619
887.9689,0.00029790295
887.9689,0.00020419498
887.9689,0.00011175059
887.9689,-3.076289e-05
887.9689,-0.00042632091
887.9689,-0.00051364963
887.9689,-0.00059792089
887.9689,-0.00063353883
887.9689,-0.00070283876
887.9689,-0.0011865235
887.9689,-0.0012397948
887.9689,-0.0013747705
887.9689,-0.0017195616
887.9689,-0.001770927
887.9689,-0.0018080852
895.9665,0.0018945349
895.9665,0.0017117363
895.9665,0.0017006154
895.9665,0.0015556182
895.9665,0.0014129705
895.9665,0.0012709096
895.9665,0.0011167677
895.9665,0.0010356173
895.9665,0.00086662952
895.9665,0.00064940679
895.9665,0.00053268551
895.9665,0.0003524254
895.9665,5.7488177e-05
895.9665,3.8892707e-05
895.9665,-1.463957e-06
895.9665,-2.4602374e-05
895.9665,-0.00017181611
895.9665,-0.00033550901
895.9665,-0.00039881681
895.9665,-0.0005766143
895.9665,-0.00064354486
895.9665,-0.00066084318
895.9665,-0.00067023519
895.9665,-0.00082857295
895.9665,-0.0018786679
895.9665,-0.0019178085
903.9606,0.0019699062
903.9606,0.0019676225
903.9606,0.001725797
903.9606,0.0016392436
903.9606,0.0015416956
903.9606,0.0015272849
903.9606,0.0014728188
903.9606,0.0014239998
903.9606,0.0012609495
903.9606,0.0011086309
903.9606,0.0011022392
903.9606,0.00093461158
903.9606,0.00084889419
903.9606,0.00077043638
903.9606,0.00074598951
903.9606,0.00074194731
903.9606,0.00073685621
903.9606,0.0007342432
903.9606,0.00073145033
903.9606,0.00065918355
903.9606,0.00059715692
903.9606,0.00055108482
903.9606,0.00044316984
903.9606,0.00022211091
903.9606,0.00016421394
903.9606,0.00012942478
903.9606,-0.00016189688
903.9606,-0.0002949946
903.9606,-0.00052961329
903.9606,-0.00056518642
903.9606,-0.0010348441
903.9606,-0.0011684949
903.9606,-0.0012018798
903.9606,-0.0012690214
903.9606,-0.0014234258
903.9606,-0.0015242944
903.9606,-0.0015624667
903.9606,-0.0015684177
903.9606,-0.0016068468
903.9606,-0.0016386725
903.9606,-0.0016662265
903.9606,-0.0017059067
903.9606,-0.0017127759
903.9606,-0.0017923267
903.9606,-0.0019125172
922.4949,0.0017253929
922.4949,0.00096216419
922.4949,-0.0014642868
922.4949,-0.0015413809
922.4949,-0.0015680201
923.4644,0.0017124153
923.4644,0.0011432417
923.4644,0.00099147544
923.4644,0.00080343526
923.4644,0.00080022596
923.4644,0.00079778773
923.4644,0.00071940326
923.4644,0.00063981218
923.4644,0.00020566342
923.4644,0.00015413688
923.4644,-2.8584318e-05
923.4644,-0.00013265439
923.4644,-0.00054023111
923.4644,-0.00056644742
923.4644,-0.0005824338
923.4644,-0.00067151146
923.4644,-0.00076967143
923.4644,-0.00077731327
923.4644,-0.00085609852
923.4644,-0.0010097929
923.4644,-0.0010357244
923.4644,-0.001162898
923.4644,-0.0013811209
923.4644,-0.0014369155
923.4644,-0.0015927279
923.4644,-0.0016027296
923.4644,-0.0017511776
923.4644,-0.0018496535
923.4644,-0.0019781583
928.4634,0.0019913321
928.4634,0.0018628526
928.4634,0.0018563548
928.4634,0.001846626
928.4634,0.0017787781
928.4634,0.0015992567
928.4634,0.0015372686
928.4634,0.0014982424
928.4634,0.0014220857
928.4634,0.0013773809
928.4634,0.001339837
928.4634,0.0013336633
928.4634,0.001287486
928.4634,0.0012690633
928.4634,0.0011526844
928.4634,0.0011496025
928.4634,0.0011434686
928.4634,0.0010507441
928.4634,0.0009371989
928.4634,0.00077610644
928.4634,0.00064315838
928.4634,0.00059697497
928.4634,0.00059081717
928.4634,0.00056738005
928.4634,0.00053789099
928.4634,0.00051496083
928.4634,0.00051333415
928.4634,0.00051025357
928.4634,0.00050882978
928.4634,0.00048217661
928.4634,0.00042758419
928.4634,0.00041499395
928.4634,0.00040762705
928.4634,0.0003552339
928.4634,0.00032593545
928.4634,0.00029865847
928.4634,0.00025585134
928.4634,0.00024892162
928.4634,0.00021685373
928.4634,0.00020204525
928.4634,0.00017577401
928.4634,0.00015553429
928.4634,0.00013079596
928.4634,0.00012679484
928.4634,0.00012522644
928.4634,7.3914512e-05
928.4634,1.3614835e-05
928.4634,-8.288585e-06
928.4634,-7.3386121e-05
928.4634,-7.7205415e-05
928.4634,-0.00014880958
928.4634,-0.00022946647
928.4634,-0.00024820527
928.4634,-0.0004068097
928.4634,-0.00043863737
928.4634,-0.00052946597
928.4634,-0.00065148865
928.4634,-0.00065331663
928.4634,-0.00067602344
928.4634,-0.00072768342
928.4634,-0.00074136722
928.4634,-0.00075483377
928.4634,-0.00083435434
928.4634,-0.0010251561
928.4634,-0.0011102694
928.4634,-0.0011550849
928.4634,-0.0011952331
928.4634,-0.0012940632
928.4634,-0.0012951729
928.4634,-0.0013320142
928.4634,-0.0014027391
928.4634,-0.0014612928
928.4634,-0.0014972105
928.4634,-0.001540382
928.4634,-0.0015619077
928.4634,-0.0015698683
928.4634,-0.0016644686
928.4634,-0.0016828873
928.4634,-0.0017064787
928.4634,-0.0019452153
928.4634,-0.0019469449
928.4634,-0.0019782463
928.7964,0.0019951356
928.7964,0.0019743782
928.7964,0.0016613484
928.7964,0.001642857
928.7964,0.0015907299
928.7964,0.0015606218
928.7964,0.0012990229
928.7964,0.0011665263
928.7964,0.00076856365
928.7964,0.00065418167
928.7964,0.00063866477
928.7964,0.00062897633
928.7964,0.00042962188
928.7964,0.00026625414
928.7964,0.00013065563
928.7964,0.00012462226
928.7964,-1.927788e-06
928.7964,-0.0006571349
928.7964,-0.00066742234
928.7964,-0.00072422547
928.7964,-0.0008913315
928.7964,-0.00092557613
928.7964,-0.0013380735
928.7964,-0.0014781344
928.7964,-0.0015846355
928.7964,-0.0016858256
928.7964,-0.0016955896
928.7964,-0.0018112726
928.7964,-0.0018547235
928.7964,-0.0019345672
928.7964,-0.0019720111
934.1269,0.0019925855
934.1269,0.001858073
934.1269,0.0016273253
934.1269,0.001605041
934.1269,0.0015449067
934.1269,0.0014913477
934.1269,0.0014474079
934.1269,0.0013790121
934.1269,0.0013048004
934.1269,0.0012939653
934.1269,0.0011631602
934.1269,0.0010967351
934.1269,0.0010860467
934.1269,0.00089990207
934.1269,0.00081706824
934.1269,0.00069876424
934.1269,0.00059471156
934.1269,0.00052448363
934.1269,0.000169999
934.1269,6.1629075e-05
934.1269,1.6013756e-05
934.1269,-5.4652537e-05
934.1269,-0.00011972342
934.1269,-0.00042424086
934.1269,-0.00054754343
934.1269,-0.00057463291
934.1269,-0.00063764205
934.1269,-0.00088983686
934.1269,-0.0013095202
934.1269,-0.001331136
939.4606,0.0019092238
939.4606,0.0018896711
939.4606,0.001860856
939.4606,0.0018003634
939.4606,0.0017768017
939.4606,0.0016254557
939.4606,0.001617383
939.4606,0.0015831957
939.4606,0.0015669918
939.4606,0.0015243495
939.4606,0.0014929717
939.4606,0.0014273906
939.4606,0.0013985082
939.4606,0.0013478426
939.4606,0.00133752
939.4606,0.0012819534
939.4606,0.0012407112
939.4606,0.001226408
939.4606,0.0012108668
939.4606,0.0011276796
939.4606,0.0010828613
939.4606,0.0010800827
939.4606,0.00066631862
939.4606,0.0005190426
939.4606,0.00024483544
939.4606,0.00019250599
939.4606,0.00018014611
939.4606,0.00017358356
939.4606,0.0001595014
939.4606,0.0001486732
939.4606,0.00014010788
939.4606,9.9995724e-05
939.4606,1.849183e-06
939.4606,-0.00025023105
939.4606,-0.00025364443
939.4606,-0.00025995751
939.4606,-0.0003338052
939.4606,-0.00037051412
939.4606,-0.000407011
939.4606,-0.0004903351
939.4606,-0.00051525447
939.4606,-0.0005493314
939.4606,-0.00056273006
939.4606,-0.00071639304
939.4606,-0.00072062681
939.4606,-0.0007609407
939.4606,-0.00076508577
939.4606,-0.00088818325
939.4606,-0.00089939471
939.4606,-0.0011139602
939.4606,-0.0012408556
939.4606,-0.0012592709
939.4606,-0.0013402614
939.4606,-0.0013810285
939.4606,-0.0014763417
939.4606,-0.0014899296
939.4606,-0.0016223193
939.4606,-0.0016252545
939.4606,-0.0017620546
939.4606,-0.0019422813
944.7914,0.0019454583
944.7914,0.0019039184
944.7914,0.0019029524
944.7914,0.0018328576
944.7914,0.0017744655
944.7914,0.0017445964
944.7914,0.0017004271
944.7914,0.0016788444
944.7914,0.001635978
944.7914,0.0015901821
944.7914,0.0014719283
944.7914,0.0012138451
944.7914,0.0011534614
944.7914,0.0005150794
944.7914,-7.5540542e-05
944.7914,-0.00018011588
944.7914,-0.00055650558
944.7914,-0.00072124874
944.7914,-0.00078189095
944.7914,-0.0010878699
944.7914,-0.0016274375
944.7914,-0.0016471327
944.7914,-0.0017093773
944.7914,-0.0017569056
959.8628,0.0004592136
959.8628,9.2623721e-05
965.1928,-0.00018058117
965.1928,-0.0010289088
965.1928,-0.0017601629
1031.4791,0.0019892597
1031.4791,0.0019791583
1031.4791,0.0019786062
1031.4791,0.0019770857
1031.4791,0.0019731741
1031.4791,0.0019319776
1031.4791,0.0019288916
1031.4791,0.001891841
1031.4791,0.0018822567
1031.4791,0.0018537154
1031.4791,0.0017830969
1031.4791,0.0017591239
1031.4791,0.0017560897
1031.4791,0.0017537342
1031.4791,0.0017021266
1031.4791,0.0016854046
1031.4791,0.0016821603
1031.4791,0.0016495742
1031.4791,0.0016457744
1031.4791,0.0016356746
1031.4791,0.0016237589
1031.4791,0.0016137286
1031.4791,0.0015924338
1031.4791,0.0015607893
1031.4791,0.001528245
1031.4791,0.0015185931
1031.4791,0.0015142793
1031.4791,0.0014996233
1031.4791,0.0014995015
1031.4791,0.0014950156
1031.4791,0.0014932794
1031.4791,0.0014509164
1031.4791,0.0014289985
1031.4791,0.0013941479
1031.4791,0.0013826158
1031.4791,0.0013223117
1031.4791,0.0012907499
1031.4791,0.0012500817
1031.4791,0.0012360531
1031.4791,0.0011418718
1031.4791,0.0011292909
1031.4791,0.0011055427
1031.4791,0.0010831084
1031.4791,0.001073066
1031.4791,0.0010535522
1031.4791,0.001039158
1031.4791,0.0010292668
1031.4791,0.0010125422
1031.4791,0.00095425382
1031.4791,0.00094937238
1031.4791,0.00088395297
1031.4791,0.00087403985
1031.4791,0.00084597045
1031.4791,0.00084473364
1031.4791,0.00077459364
1031.4791,0.00076112326
1031.4791,0.00075402521
1031.4791,0.00074829141
1031.4791,0.00058159048
1031.4791,0.00057377152
1031.4791,0.00054183643
1031.4791,0.00043088957
1031.4791,0.00041746254
1031.4791,0.00040990719
1031.4791,0.00035304282
1031.4791,0.00029293202
1031.4791,0.00028226521
1031.4791,0.00024019398
1031.4791,0.00023826311
1031.4791,0.00022221864
1031.4791,0.0001930959
1031.4791,0.00016082462
1031.4791,6.575902e-05
1031.4791,4.376523e-05
1031.4791,8.94497e-06
1031.4791,5.4444099e-06
1031.4791,-5.2882299e-06
1031.4791,-1.668641e-05
1031.4791,-7.30433e-05
1031.4791,-9.607336e-05
1031.4791,-9.713065e-05
1031.4791,-0.00017460905
1031.4791,-0.00026164264
1031.4791,-0.00026694921
1031.4791,-0.00031047157
1031.4791,-0.00031629629
1031.4791,-0.00034888759
1031.4791,-0.00043437595
1031.4791,-0.00044601804
1031.4791,-0.00046534874
1031.4791,-0.0004662232
1031.4791,-0.00047310527
1031.4791,-0.00053631105
1031.4791,-0.00054429895
1031.4791,-0.00059584027
1031.4791,-0.00059893397
1031.4791,-0.00062001956
1031.4791,-0.00062756383
1031.4791,-0.00062970661
1031.4791,-0.00063837748
1031.4791,-0.00066920386
1031.4791,-0.00066981617
1031.4791,-0.00070342073
1031.4791,-0.00072958227
1031.4791,-0.00073578562
1031.4791,-0.00073597429
1031.4791,-0.00074458054
1031.4791,-0.00077443355
1031.4791,-0.00079137696
1031.4791,-0.00081060032
1031.4791,-0.00083817986
1031.4791,-0.00088921622
1031.4791,-0.00091529479
1031.4791,-0.00096358102
1031.4791,-0.00097168451
1031.4791,-0.00098831723
1031.4791,-0.00099571695
1031.4791,-0.0010347421
1031.4791,-0.0010894098
1031.4791,-0.0010933245
1031.4791,-0.0011008465
1031.4791,-0.0011274696
1031.4791,-0.0011352044
1031.4791,-0.0012130396
1031.4791,-0.0012583091
1031.4791,-0.0012995886
1031.4791,-0.00130082
1031.4791,-0.0013395186
1031.4791,-0.0013817969
1031.4791,-0.0014647481
1031.4791,-0.0014805406
1031.4791,-0.0015497914
1031.4791,-0.0015557307
1031.4791,-0.0015763908
1031.4791,-0.0015791047
1031.4791,-0.0015802173
1031.4791,-0.0015869864
1031.4791,-0.0016211248
1031.4791,-0.0016804944
1031.4791,-0.0017849615
1031.4791,-0.0017859043
1031.4791,-0.0017920272
1031.4791,-0.0017924947
1031.4791,-0.0018323145
1031.4791,-0.0018690811
1031.4791,-0.0018704575
1031.4791,-0.0019705299
1031.4791,-0.0019828114
1031.4791,-0.0019867427
1031.9947,0.0019673409
1031.9947,0.0018187171
1031.9947,0.0017660733
1031.9947,0.0017089125
1031.9947,0.001705343
1031.9947,0.0017019596
1031.9947,0.001658967
1031.9947,0.0016111079
1031.9947,0.0014237246
1031.9947,0.0013555475
1031.9947,0.0013378433
1031.9947,0.0012373884
1031.9947,0.001224378
1031.9947,0.0011826093
1031.9947,0.0011204862
1031.9947,0.001091207
1031.9947,0.0010559252
1031.9947,0.00099883665
1031.9947,0.0008977392
1031.9947,0.00086534253
1031.9947,0.00080379234
1031.9947,0.00079317886
1031.9947,0.00032321116
1031.9947,0.00029634378
1031.9947,0.00021128074
1031.9947,0.0001480632
1031.9947,0.00012942945
1031.9947,-0.00013643851
1031.9947,-0.00026028156
1031.9947,-0.00028188431
1031.9947,-0.00039089421
1031.9947,-0.00047688959
1031.9947,-0.0005679461
1031.9947,-0.00060615504
1031.9947,-0.00065273495
1031.9947,-0.00067338779
1031.9947,-0.00095190759
1031.9947,-0.00097627986
1031.9947,-0.0012887315
1031.9947,-0.001437748
1031.9947,-0.0014666718
1031.9947,-0.0015352043
1031.9947,-0.001629788
1031.9947,-0.0017269956
1031.9947,-0.0018013924
1031.9947,-0.0018400727
1031.9947,-0.0019382538
1032.4882,0.0019928603
1032.4882,0.0019897536
1032.4882,0.0019457425
1032.4882,0.001934985
1032.4882,0.00193284
1032.4882,0.0019268584
1032.4882,0.0019249111
1032.4882,0.0019241407
1032.4882,0.0018768575
1032.4882,0.0018702329
1032.4882,0.0018561639
1032.4882,0.0018349364
1032.4882,0.0018311356
1032.4882,0.0018020137
1032.4882,0.0017861303
1032.4882,0.0017539521
1032.4882,0.0017529847
1032.4882,0.0017098215
1032.4882,0.0017002536
1032.4882,0.001694493
1032.4882,0.0016671735
