665.3385,5.5860833,1
665.3385,5.6192667,1
665.3385,5.7183333,1
665.3385,5.7317167,1
665.3385,5.8362167,1
665.3385,5.84765,1
665.3385,7.6861667,1
665.3385,7.7895833,1
665.3385,7.8875167,1
665.3385,7.9591833,1
665.3485,5.23235,1
665.3485,5.2423,1
665.3816,5.2892667,1
665.3816,5.3002833,1
673.3357,4.17855,1
673.3357,4.2920833,1
673.3357,4.5450667,1
673.3357,4.5535,1
673.3357,4.7058,1
673.3357,4.7141333,1
673.3357,4.816,1
673.3357,4.9571167,1
673.3357,5.0453667,1
673.3357,5.0550667,1
681.3238,5.6054833,1
681.3238,5.6159833,1
681.3327,3.6762333,1
681.3327,3.6878833,1
681.3327,3.78905,1
681.3327,3.8002667,1
681.3327,3.8996667,1
681.3327,3.9129833,1
681.3327,4.0028,1
681.3327,4.0527667,1
681.3327,4.18925,1
681.3327,4.3481669,1
681.3327,4.55495,1
681.3327,4.5666667,1
688.1253,5.48405,1
688.1253,5.49495,1
688.3333,4.6417,1
688.3333,4.6516333,1
688.3333,4.7495,1
688.3333,4.7593167,1
688.6616,4.5914833,1
688.6616,4.5999333,1
688.6616,4.7697,1
688.6616,4.7799333,1
692.8512,6.9020833,1
692.8512,6.9125,1
692.8512,7.0111333,1
692.8512,7.0252,1
693.6655,4.2447833,1
693.6655,4.2550167,1
693.6655,4.3473333,1
693.6655,4.3572,1
693.6655,4.4938,1
693.6655,4.5055,1
693.6655,4.6307667,1
696.8502,6.5126333,1
696.8502,6.5235,1
696.8502,6.7543833,1
696.8502,6.7823667,1
720.1493,5.03465,1
720.1493,5.0459667,1
720.1493,5.1378,1
720.1493,5.14785,1
720.1493,7.4771667,1
720.1493,7.57875,1
720.1493,7.59935,1
720.1493,7.6806167,1
724.148,4.8188833,1
724.148,4.82985,1
724.148,4.9206167,1
724.148,4.9323,1
724.148,5.0568167,1
849.7681,5.4208333,1
849.7681,5.4570833,1
887.4544,6.9755,1
887.9689,5.9227833,1
887.9689,5.9309667,1
887.9689,6.0217833,1
887.9689,6.0345833,1
887.9689,6.1258167,1
887.9689,6.2428667,1
887.9689,7.5574,1
887.9689,7.64185,1
887.9689,7.66395,1
887.9689,7.7482333,1
887.9689,7.77145,1
887.9689,7.8819667,1
887.9689,8.0261,1
895.9665,5.3518667,1
895.9665,5.4543833,1
895.9665,5.4652167,1
895.9665,5.5619833,1
895.9665,5.5741833,1
895.9665,5.7227167,1
903.9606,4.8557,1
903.9606,4.8664833,1
903.9606,5.3360167,1
903.9606,5.3484667,1
917.1639,5.46655,1
917.1639,5.4751,1
917.1639,5.5726333,1
917.1639,5.58295,1
922.4949,5.1290667,1
922.4949,5.327,1
923.4644,6.8782667,1
923.4644,6.9717333,1
923.4644,6.98365,1
923.4644,7.0767167,1
923.4644,7.2850167,1
923.4644,7.3012167,1
923.4644,7.4276333,1
923.4644,7.5299,1
923.4644,7.7371333,1
923.4644,7.8353167,1
923.4644,7.95365,1
923.4644,7.9720333,1
928.4634,7.14985,1
928.7964,6.4999333,1
928.7964,6.5958,1
928.7964,6.6082667,1
928.7964,6.7052333,1
934.1269,6.1174,1
934.1269,6.2157667,1
934.1269,6.3469,1
934.1269,6.4434167,1
934.1269,6.4564833,1
934.1269,6.5476667,1
934.1269,6.5599833,1
934.1269,6.7668167,1
934.1269,6.7789,1
939.4606,6.2042333,1
939.4606,6.46945,1
944.7914,6.0742333,1
959.8628,5.05575,1
965.1928,4.8078667,1
965.1928,4.92205,1
1031.4791,5.5520333,1
1031.9947,4.6411667,1
1031.9947,4.6511333,1
1031.9947,4.7584333,1
1032.4882,4.76895,1
1039.9913,4.5772667,1
