Unique MASCOT RT (mins),Difference RT (mins)
4.6417,-0.039967
4.6417,-0.050417
4.6417,-0.027433
4.6417,-0.052517
4.6417,-0.0337
4.6417,-0.019067
4.6417,-0.060883
4.6417,-0.02535
4.6417,-0.04415
4.6417,-0.029517
4.6516,0.07655
4.6516,0.0682
4.6516,0.064017
4.6516,0.051483
4.6516,0.082833
4.6516,0.05775
4.6516,0.072383
4.6516,0.028483
4.6516,0.03475
4.6516,-0.09065
4.6516,0.059833
4.6516,0.0264
4.6516,0.05565
4.6516,0.030567
4.6516,0.043117
4.6516,0.070283
4.6516,0.0473
4.6516,-0.084383
4.6516,-0.088567
4.6516,0.07865
4.6516,-0.09275
4.6516,-0.094833
4.6516,0.084917
4.6516,0.038933
4.6516,0.0891
4.6516,0.0452
4.6516,0.087
4.6516,0.080733
4.6516,0.049383
4.6516,0.0661
4.6516,-0.0823
4.6516,0.032667
4.6516,-0.096933
4.6516,0.095367
4.6516,0.09955
4.6516,0.0243
4.6516,0.03685
4.6516,-0.086467
4.6516,0.061933
4.6516,-0.07185
4.6516,-0.078117
4.6516,0.093283
4.6516,0.097467
4.6516,-0.065567
4.6516,0.01595
4.6516,0.022217
4.6516,-0.073933
4.6516,0.041017
4.6516,-0.063483
4.6516,-0.076017
4.6516,-0.06975
4.6516,0.091183
4.6516,0.074467
4.6516,0.01385
4.6516,-0.099017
4.6516,0.011767
4.6516,-0.0802
4.6516,0.020117
4.6516,0.0055
4.6516,0.018033
4.6516,0.0075833
4.6516,-0.055117
4.6516,-0.0593
4.6516,-0.067667
4.6516,0.0096667
4.6516,-0.0614
4.6516,-0.046767
4.6516,-0.053033
4.6516,-0.044667
4.6516,-0.011233
4.6516,0.0034
4.6516,-0.04885
4.6516,-0.057217
4.6516,-0.00078333
4.6516,-0.00705
4.6516,-0.0028667
4.6516,-0.0384
4.6516,-0.021683
4.6516,-0.02795
4.6516,-0.036317
4.6516,0.0013167
4.6516,-0.013317
4.6516,-0.025867
4.6516,-0.0049667
4.6516,-0.032133
4.6516,-0.030033
4.6516,-0.040483
4.6516,-0.0175
4.6516,-0.042583
4.6516,-0.023767
4.6516,-0.0091333
4.6516,-0.05095
4.6516,-0.015417
4.6516,-0.034217
4.6516,-0.019583
4.7495,0.0072167
4.7495,0.013483
4.7495,0.0093
4.7495,0.0051167
4.7495,0.0030333
4.7495,-0.030417
4.7495,0.015567
4.7495,-0.091067
4.7495,0.00093333
4.7495,0.0114
4.7495,-0.0639
4.7495,-0.088967
4.7495,0.026017
4.7495,0.01975
4.7495,-0.0074167
4.7495,-0.057617
4.7495,-0.0032333
4.7495,-0.086883
4.7495,-0.055533
4.7495,0.0323
4.7495,-0.068067
4.7495,0.023933
4.7495,-0.05135
4.7495,-0.097333
4.7495,-0.028317
4.7495,0.034383
4.7495,0.02185
4.7495,-0.017867
4.7495,0.028117
4.7495,-0.049267
4.7495,-0.0827
4.7495,-0.00115
4.7495,-0.0116
4.7495,0.017667
4.7495,-0.019967
4.7495,-0.0325
4.7495,-0.024133
4.7495,-0.02205
4.7495,-0.0409
4.7495,-0.05345
4.7495,-0.078517
4.7495,-0.038817
4.7495,-0.065983
4.7495,-0.0095167
4.7495,0.04275
4.7495,0.038567
4.7495,-0.036717
4.7495,-0.045083
4.7495,0.0302
4.7495,-0.07435
4.7495,-0.034633
4.7495,-0.047167
4.7495,-0.0053333
4.7495,-0.07225
4.7495,0.036467
4.7495,-0.09315
4.7495,-0.059717
4.7495,-0.0618
4.7495,0.0511
4.7495,0.044833
4.7495,-0.026233
4.7495,-0.076433
4.7495,0.0532
4.7495,-0.013683
4.7495,0.086633
4.7495,0.049017
4.7495,-0.070167
4.7495,-0.042983
4.7495,0.04065
4.7495,0.097083
4.7495,-0.015783
4.7495,0.090817
4.7495,0.095
4.7495,0.059467
4.7495,-0.0848
4.7495,-0.099433
4.7495,0.076183
4.7495,0.069917
4.7495,-0.09525
4.7495,0.06155
4.7495,-0.080617
4.7495,0.099183
4.7495,0.08455
4.7495,0.072
4.7495,0.0929
4.7495,0.065733
4.7495,0.067833
4.7495,0.057383
4.7495,0.080367
4.7495,0.055283
4.7495,0.0741
4.7495,0.088733
4.7495,0.046917
4.7495,0.08245
4.7495,0.06365
4.7495,0.078283
4.7593,0.017033
4.7593,0.0233
4.7593,0.019117
4.7593,0.014933
4.7593,0.01285
4.7593,-0.0206
4.7593,0.025383
4.7593,-0.08125
4.7593,0.01075
4.7593,0.021217
4.7593,-0.054083
4.7593,-0.07915
4.7593,0.035833
4.7593,0.029567
4.7593,0.0024
4.7593,-0.0478
4.7593,0.0065833
4.7593,-0.077067
4.7593,-0.045717
4.7593,0.042117
4.7593,-0.05825
4.7593,0.03375
4.7593,-0.041533
4.7593,-0.087517
4.7593,-0.0185
4.7593,0.0442
4.7593,0.031667
4.7593,-0.00805
4.7593,0.037933
4.7593,-0.03945
4.7593,-0.072883
4.7593,0.0086667
4.7593,-0.0017833
4.7593,0.027483
4.7593,-0.01015
4.7593,-0.022683
4.7593,-0.014317
4.7593,-0.012233
4.7593,-0.031083
4.7593,-0.043633
4.7593,-0.0687
4.7593,-0.029
4.7593,-0.056167
4.7593,0.0003
4.7593,0.052567
4.7593,0.048383
4.7593,-0.0269
4.7593,-0.035267
4.7593,0.040017
4.7593,-0.064533
4.7593,-0.024817
4.7593,-0.03735
4.7593,0.0044833
4.7593,-0.062433
4.7593,-0.097967
4.7593,0.046283
4.7593,-0.083333
4.7593,-0.0499
4.7593,-0.051983
4.7593,0.060917
4.7593,0.05465
4.7593,-0.016417
4.7593,-0.066617
4.7593,0.063017
4.7593,-0.0038667
4.7593,0.09645
4.7593,0.058833
4.7593,-0.0917
4.7593,-0.06035
4.7593,-0.033167
4.7593,0.050467
4.7593,-0.0059667
4.7593,0.069283
4.7593,-0.074983
4.7593,-0.089617
4.7593,0.086
4.7593,0.079733
4.7593,-0.085433
4.7593,0.071367
4.7593,-0.0708
4.7593,0.094367
4.7593,0.081817
4.7593,-0.095883
4.7593,0.07555
4.7593,0.07765
4.7593,0.0672
4.7593,-0.093783
4.7593,0.090183
4.7593,0.0651
4.7593,0.083917
4.7593,0.09855
4.7593,0.056733
4.7593,0.092267
4.7593,0.073467
4.7593,0.0881
4.5915,0.0038667
4.5915,-0.0024
4.5915,-0.00031667
4.5915,-0.01285
4.5915,0.0017833
4.5915,-0.010767
4.5915,-0.0045
4.5915,-0.0065833
4.5915,-0.0086667
4.5915,0.00805
4.5915,0.010133
4.5915,-0.0254
4.5915,0.00595
4.5915,-0.019133
4.5915,-0.017033
4.5915,-0.0233
4.5915,-0.021217
4.5915,0.012233
4.5915,-0.01495
4.5915,0.087467
4.5915,-0.027483
4.5915,-0.029583
4.5915,0.014317
4.5915,-0.031667
4.5915,0.095833
4.5915,0.0185
4.5915,0.089567
4.5915,0.0164
4.5915,-0.03375
4.5915,0.09375
4.5915,0.079117
4.5915,0.085383
4.5915,0.0812
4.5915,0.07075
4.5915,0.020583
4.5915,0.097917
4.5915,-0.03585
4.5915,0.09165
4.5915,0.0833
4.5915,0.058217
4.5915,-0.037933
4.5915,0.068667
4.5915,0.064483
4.5915,0.056117
4.5915,0.024767
4.5915,0.062383
4.5915,0.043583
4.5915,0.0603
4.5915,0.074933
4.5915,-0.040033
4.5915,0.04985
4.5915,-0.0442
4.5915,0.054033
4.5915,0.077017
4.5915,-0.0463
4.5915,0.072833
4.5915,0.051933
4.5915,0.022683
4.5915,-0.048383
4.5915,0.041483
4.5915,-0.042117
4.5915,0.031033
4.5915,-0.052567
4.5915,0.0394
4.5915,0.066567
4.5915,-0.05465
4.5915,0.02685
4.5915,-0.050483
4.5915,0.035217
4.5915,0.047767
4.5915,0.033133
4.5915,0.045667
4.5915,-0.071383
4.5915,-0.05675
4.5915,-0.0672
4.5915,-0.060933
4.5915,0.02895
4.5915,-0.096467
4.5915,-0.063017
4.5915,-0.0881
4.5915,-0.081833
4.5915,-0.09855
4.5915,0.037317
4.5915,-0.058833
4.5915,-0.073467
4.5915,-0.065117
4.5915,-0.086017
4.5915,-0.07765
4.5915,-0.092283
4.5915,-0.069283
4.5915,-0.090183
4.5915,-0.094367
4.5915,-0.083917
4.5915,-0.075567
4.5915,-0.079733
4.5999,0.012317
4.5999,0.00605
4.5999,0.0081333
4.5999,-0.0044
4.5999,0.010233
4.5999,-0.0023167
4.5999,0.00395
4.5999,0.0018667
4.5999,-0.00021667
4.5999,0.0165
4.5999,0.018583
4.5999,-0.01695
4.5999,0.0144
4.5999,-0.010683
4.5999,-0.0085833
4.5999,-0.01485
4.5999,-0.012767
4.5999,0.020683
4.5999,-0.0065
4.5999,0.095917
4.5999,-0.019033
4.5999,-0.021133
4.5999,0.022767
4.5999,-0.023217
4.5999,0.02695
4.5999,0.098017
4.5999,0.02485
4.5999,-0.0253
4.5999,0.087567
4.5999,0.093833
4.5999,0.08965
4.5999,0.0792
4.5999,0.029033
4.5999,-0.0274
4.5999,0.09175
4.5999,0.066667
4.5999,-0.029483
4.5999,0.077117
4.5999,0.072933
4.5999,0.064567
4.5999,0.033217
4.5999,0.070833
4.5999,0.052033
4.5999,0.06875
4.5999,0.083383
4.5999,-0.031583
4.5999,0.0583
4.5999,-0.03575
4.5999,0.062483
4.5999,0.085467
4.5999,-0.03785
4.5999,0.081283
4.5999,0.060383
4.5999,0.031133
4.5999,-0.039933
4.5999,0.049933
4.5999,-0.033667
4.5999,0.039483
4.5999,-0.044117
4.5999,0.04785
4.5999,0.075017
4.5999,-0.0462
4.5999,0.0353
4.5999,-0.042033
4.5999,0.043667
4.5999,0.056217
4.5999,0.041583
4.5999,0.054117
4.5999,-0.098467
4.5999,-0.096367
4.5999,-0.062933
4.5999,-0.0483
4.5999,-0.05875
4.5999,-0.052483
4.5999,0.0374
4.5999,-0.088017
4.5999,-0.054567
4.5999,-0.07965
4.5999,-0.073383
4.5999,-0.0901
4.5999,0.045767
4.5999,-0.050383
4.5999,-0.065017
4.5999,-0.056667
4.5999,-0.077567
4.5999,-0.094283
4.5999,-0.0692
4.5999,-0.083833
4.5999,-0.092183
4.5999,-0.060833
4.5999,-0.081733
4.5999,-0.085917
4.5999,-0.075467
4.5999,-0.067117
4.5999,-0.071283
4.7697,-0.010217
4.7697,-0.014433
4.7697,-0.037417
4.7697,-0.026967
4.7697,-0.0123
4.7697,-0.0437
4.7697,-0.0039333
4.7697,-0.018617
4.7697,-0.03115
4.7697,-0.039517
4.7697,-0.024883
4.7697,-0.0416
4.7697,-0.045783
4.7697,-0.016517
4.7697,-0.049967
4.7697,-0.0081167
4.7697,-0.0207
4.7697,-0.03325
4.7697,-0.035333
4.7697,-0.029067
4.7697,-0.0060333
4.7697,0.00023333
4.7697,-0.05415
4.7697,-0.00185
4.7697,-0.047867
4.7697,0.0086
4.7697,-0.022783
4.7697,-0.05205
4.7697,0.0023333
4.7697,-0.0625
4.7697,0.0065167
4.7697,-0.060417
4.7697,-0.058317
4.7697,-0.056233
4.7697,0.012783
4.7697,0.010683
4.7697,0.0044167
4.7697,-0.066683
4.7697,-0.0646
4.7697,-0.077133
4.7697,0.014867
4.7697,-0.070867
4.7697,-0.068767
4.7697,-0.0834
4.7697,0.016967
4.7697,-0.091767
4.7697,-0.087583
4.7697,-0.079233
4.7697,0.01905
4.7697,-0.089683
4.7697,-0.07295
4.7697,-0.0855
4.7697,-0.09385
4.7697,0.021133
4.7697,-0.07505
4.7697,-0.081317
4.7697,0.023233
4.7697,-0.098033
4.7697,0.027417
4.7697,-0.09595
4.7697,0.025317
4.7697,0.0295
4.7697,0.033683
4.7697,0.0316
4.7697,0.035767
4.7697,0.03995
4.7697,0.046217
4.7697,0.0525
4.7697,0.054583
4.7697,0.044133
4.7697,0.037867
4.7697,0.048317
4.7697,0.04205
4.7697,0.056667
4.7697,0.06295
4.7697,0.058767
4.7697,0.0504
4.7697,0.065033
4.7697,0.06085
4.7697,0.0713
4.7697,0.069217
4.7697,0.0734
4.7697,0.08175
4.7697,0.090117
4.7697,0.096383
4.7697,0.079667
4.7697,0.0922
4.7697,0.067117
4.7697,0.075483
4.7697,0.085933
4.7697,0.077583
4.7697,0.088033
4.7697,0.08385
4.7697,0.0943
4.7697,0.098483
4.7799,1.6667e-05
4.7799,-0.0042
4.7799,-0.027183
4.7799,-0.016733
4.7799,-0.0020667
4.7799,-0.033467
4.7799,0.0063
4.7799,-0.0083833
4.7799,-0.020917
4.7799,-0.029283
4.7799,-0.01465
4.7799,-0.031367
4.7799,-0.03555
4.7799,-0.0062833
4.7799,-0.039733
4.7799,0.0021167
4.7799,-0.010467
4.7799,-0.023017
4.7799,-0.0251
4.7799,-0.018833
4.7799,0.0042
4.7799,0.010467
4.7799,-0.043917
4.7799,0.0083833
4.7799,-0.037633
4.7799,0.018833
4.7799,-0.01255
4.7799,-0.041817
4.7799,0.012567
4.7799,-0.052267
4.7799,0.01675
4.7799,-0.050183
4.7799,-0.048083
4.7799,-0.046
4.7799,0.023017
4.7799,0.020917
4.7799,-0.0899
4.7799,0.01465
4.7799,-0.05645
4.7799,-0.054367
4.7799,-0.0669
4.7799,0.0251
4.7799,-0.060633
4.7799,-0.058533
4.7799,-0.073167
4.7799,-0.09825
4.7799,0.0272
4.7799,-0.081533
4.7799,-0.07735
4.7799,-0.069
4.7799,-0.091983
4.7799,0.029283
4.7799,-0.07945
4.7799,-0.062717
4.7799,-0.075267
4.7799,-0.083617
4.7799,0.031367
4.7799,-0.064817
4.7799,-0.071083
4.7799,-0.094067
4.7799,0.033467
4.7799,-0.0878
4.7799,0.03765
4.7799,-0.085717
4.7799,0.03555
4.7799,-0.096167
4.7799,0.039733
4.7799,0.043917
4.7799,0.041833
4.7799,0.046
4.7799,0.050183
4.7799,0.05645
4.7799,0.062733
4.7799,0.064817
4.7799,0.054367
4.7799,0.0481
4.7799,0.05855
4.7799,0.052283
4.7799,0.0669
4.7799,0.073183
4.7799,0.069
4.7799,0.060633
4.7799,0.075267
4.7799,0.071083
4.7799,0.081533
4.7799,0.07945
4.7799,0.083633
4.7799,0.091983
4.7799,0.0899
4.7799,0.07735
4.7799,0.085717
4.7799,0.096167
4.7799,0.087817
4.7799,0.098267
4.7799,0.094083
6.9021,0.031867
6.9021,0.0444
6.9021,0.084117
6.9021,-0.091467
6.9021,0.09665
6.9021,0.025583
6.9021,0.03395
6.9021,0.040217
6.9021,-0.078917
6.9021,0.069483
6.9021,0.029767
6.9021,-0.099817
6.9021,0.061117
6.9021,-0.0831
6.9021,0.094567
6.9021,-0.074733
6.9021,0.092467
6.9021,-0.095633
6.9021,0.01305
6.9021,0.063217
6.9021,0.048583
6.9021,0.0088667
6.9021,0.015133
6.9021,-0.026667
6.9021,0.073667
6.9021,0.0067833
6.9021,-0.058017
6.9021,0.038133
6.9021,-0.085183
6.9021,0.07785
6.9021,-0.081
6.9021,-0.066383
6.9021,-0.068467
6.9021,-0.0392
6.9021,-0.089367
6.9021,-0.0622
6.9021,-0.064283
6.9021,0.0235
6.9021,0.0005
6.9021,-0.055933
6.9021,-0.04965
6.9021,0.017233
6.9021,-0.053833
6.9021,-0.047567
6.9021,-0.0183
6.9021,-0.07055
6.9021,-0.0413
6.9021,0.027683
6.9021,-0.097733
6.9021,-0.035017
6.9021,0.0046833
6.9021,0.021417
6.9021,0.01095
6.9021,0.019317
6.9021,-0.043383
6.9021,-0.07265
6.9021,0.0026
6.9021,0.036033
6.9021,-0.00785
6.9021,-0.0015833
6.9021,-0.022483
6.9021,-0.037117
6.9021,-0.0057667
6.9021,-0.02875
6.9021,-0.05175
6.9021,-0.076833
6.9021,-0.0204
6.9021,-0.0601
6.9021,-0.045483
6.9021,-0.087283
6.9021,-0.014117
6.9021,-0.0036667
6.9021,-0.00995
6.9021,-0.024567
6.9021,-0.09355
6.9021,-0.032933
6.9021,-0.012033
6.9021,-0.016217
6.9021,-0.03085
6.9125,0.042283
6.9125,0.054817
6.9125,0.094533
6.9125,-0.08105
6.9125,0.036
6.9125,0.044367
6.9125,-0.093583
6.9125,-0.0915
6.9125,0.050633
6.9125,-0.09985
6.9125,-0.0685
6.9125,0.0799
6.9125,0.040183
6.9125,-0.0894
6.9125,0.071533
6.9125,-0.072683
6.9125,-0.064317
6.9125,-0.085217
6.9125,0.023467
6.9125,0.073633
6.9125,0.059
6.9125,0.019283
6.9125,0.02555
6.9125,-0.01625
6.9125,0.084083
6.9125,0.0172
6.9125,-0.0476
6.9125,0.04855
6.9125,-0.074767
6.9125,0.088267
6.9125,-0.070583
6.9125,-0.055967
6.9125,-0.05805
6.9125,-0.028783
6.9125,-0.07895
6.9125,-0.097767
6.9125,-0.051783
6.9125,-0.053867
6.9125,0.033917
6.9125,0.010917
6.9125,-0.045517
6.9125,-0.039233
6.9125,0.02765
6.9125,-0.043417
6.9125,-0.03715
6.9125,-0.0078833
6.9125,-0.060133
6.9125,-0.030883
6.9125,0.0381
6.9125,-0.087317
6.9125,-0.0246
6.9125,0.0151
6.9125,0.031833
6.9125,0.021367
6.9125,0.029733
6.9125,-0.032967
6.9125,-0.062233
6.9125,0.013017
6.9125,0.04645
6.9125,0.0025667
6.9125,0.0088333
6.9125,-0.012067
6.9125,-0.0267
6.9125,0.00465
6.9125,-0.018333
6.9125,-0.041333
6.9125,-0.066417
6.9125,-0.0099833
6.9125,-0.049683
6.9125,-0.035067
6.9125,-0.076867
6.9125,-0.0037
6.9125,0.00675
6.9125,0.00046667
6.9125,-0.01415
6.9125,-0.083133
6.9125,-0.022517
6.9125,-0.0016167
6.9125,-0.0058
6.9125,-0.020433
6.9125,-0.095667
7.0111,-0.05765
7.0111,-0.063917
7.0111,-0.055567
7.0111,0.017583
7.0111,-0.0054
7.0111,-0.013767
7.0111,-0.030483
7.0111,-0.074383
7.0111,-0.082733
7.0111,-0.024217
7.0111,-0.066017
7.0111,-0.020033
7.0111,-0.084833
7.0111,-0.0033167
7.0111,0.00505
7.0111,0.0071333
7.0111,-0.08065
7.0111,-0.09945
7.0111,-0.0012167
7.0111,-0.011667
7.0111,0.030133
7.0111,0.0092333
7.0111,-0.03675
7.0111,0.02595
7.0111,0.034317
7.0111,-0.051383
7.0111,0.013417
7.0111,-0.0263
7.0111,-0.032567
7.0111,0.082383
7.0111,-0.03885
7.0111,0.051033
7.0111,0.023867
7.0111,0.02805
7.0111,0.042667
7.0111,-0.097367
7.0111,0.040583
7.0111,0.06985
7.0111,0.019683
7.0111,0.00086667
7.0111,0.04685
7.0111,0.044767
7.0111,0.053117
7.0111,0.0594
7.0111,0.055217
7.0111,-0.0074833
7.0111,0.061483
7.0111,-0.07855
7.0111,0.09075
7.0111,0.0385
7.0111,0.06775
7.0111,0.011317
7.0111,-0.05975
7.0111,0.074033
7.0111,0.065667
7.0111,0.0364
7.0111,0.086567
7.0111,0.071933
7.0111,0.0803
7.0111,0.0573
7.0111,0.032217
7.0111,0.08865
7.0111,0.04895
7.0111,-0.040933
7.0111,0.063567
7.0111,-0.034667
7.0111,0.021767
7.0111,0.094933
7.0111,-0.0911
7.0111,0.0991
7.0111,0.084483
7.0111,0.0155
7.0111,0.076117
7.0111,0.097017
7.0111,0.092833
7.0111,0.0782
7.0111,-0.045117
7.0111,-0.053467
7.0111,-0.095283
7.0111,0.0029667
7.0252,-0.043583
7.0252,-0.04985
7.0252,-0.0415
7.0252,0.03165
7.0252,0.0086667
7.0252,0.0003
7.0252,-0.016417
7.0252,-0.060317
7.0252,-0.068667
7.0252,-0.01015
7.0252,-0.05195
7.0252,-0.0059667
7.0252,-0.070767
7.0252,0.01075
7.0252,0.019117
7.0252,0.0212
7.0252,-0.066583
7.0252,-0.085383
7.0252,0.01285
7.0252,0.0024
7.0252,0.0442
7.0252,0.0233
7.0252,-0.022683
7.0252,-0.09375
7.0252,0.040017
7.0252,0.048383
7.0252,-0.037317
7.0252,-0.087483
7.0252,-0.089567
7.0252,0.027483
7.0252,-0.012233
7.0252,-0.0185
7.0252,0.09645
7.0252,-0.024783
7.0252,0.0651
7.0252,0.037933
7.0252,0.042117
7.0252,0.056733
7.0252,-0.0833
7.0252,0.05465
7.0252,0.083917
7.0252,0.03375
7.0252,0.014933
7.0252,0.060917
7.0252,0.058833
7.0252,0.067183
7.0252,0.073467
7.0252,0.069283
7.0252,0.0065833
7.0252,0.07555
7.0252,-0.064483
7.0252,0.052567
7.0252,0.081817
7.0252,0.025383
7.0252,-0.045683
7.0252,0.0881
7.0252,0.079733
7.0252,0.050467
7.0252,0.086
7.0252,0.094367
7.0252,0.071367
7.0252,0.046283
7.0252,0.063017
7.0252,-0.026867
7.0252,-0.097933
7.0252,0.077633
7.0252,-0.0206
7.0252,0.035833
7.0252,-0.077033
7.0252,0.09855
7.0252,0.029567
7.0252,0.090183
7.0252,0.092267
7.0252,-0.03105
7.0252,-0.0394
7.0252,-0.081217
7.0252,0.017033
4.2448,0.0313
4.2448,0.0522
4.2448,0.02085
4.2448,0.06475
4.2448,0.0104
4.2448,0.027117
4.2448,0.029217
4.2448,0.045933
4.2448,0.0062167
4.2448,0.0334
4.2448,0.035483
4.2448,0.087733
4.2448,0.016667
4.2448,0.0125
4.2448,0.048017
4.2448,0.037567
4.2448,0.058483
4.2448,0.018767
4.2448,0.094
4.2448,0.014583
4.2448,0.0083167
4.2448,-5e-05
4.2448,-0.016767
4.2448,0.025033
4.2448,0.060567
4.2448,0.0041333
4.2448,0.04175
4.2448,-0.018867
4.2448,-0.0063167
4.2448,0.0020333
4.2448,-0.0021333
4.2448,-0.0105
4.2448,-0.012583
4.2448,-0.098283
4.2448,0.091917
4.2448,-0.014683
4.2448,-0.0962
4.2448,-0.02095
4.2448,-0.089933
4.2448,-0.0042333
4.2448,-0.0314
4.2448,-0.087833
4.2448,-0.027217
4.2448,-0.029317
4.2448,-0.081567
4.2448,-0.08365
4.2448,-0.025133
4.2448,-0.023033
4.2448,-0.037667
4.2448,-0.092017
4.2448,-0.0084167
4.2448,-0.035583
4.2448,-0.069017
4.2448,-0.0732
4.2448,-0.033483
4.2448,-0.066933
4.2448,-0.058567
4.2448,-0.077383
4.2448,-0.0753
4.2448,-0.08575
4.2448,-0.071117
4.2448,-0.0941
4.2448,-0.079467
4.2448,-0.039767
4.2448,-0.056483
4.2448,-0.04185
4.2448,-0.0544
4.2448,-0.06485
4.2448,-0.048117
4.2448,-0.04395
4.2448,-0.0523
4.2448,-0.050217
4.2448,-0.046033
4.2448,-0.060667
4.2448,-0.06275
4.2448,0.077283
4.2448,0.089833
4.255,0.041533
4.255,0.062433
4.255,0.031083
4.255,0.074983
4.255,0.020633
4.255,0.03735
4.255,0.03945
4.255,0.056167
4.255,0.01645
4.255,0.043633
4.255,0.045717
4.255,0.097967
4.255,0.0269
4.255,0.022733
4.255,0.05825
4.255,0.0478
4.255,0.068717
4.255,0.029
4.255,0.024817
4.255,0.01855
4.255,-0.0985
4.255,0.010183
4.255,-0.0065333
4.255,0.035267
4.255,0.0708
4.255,0.014367
4.255,0.051983
4.255,-0.0086333
4.255,-0.096417
4.255,0.0039167
4.255,-0.09015
4.255,0.012267
4.255,0.0081
4.255,-0.00026667
4.255,-0.00235
4.255,-0.08805
4.255,-0.00445
4.255,-0.085967
4.255,-0.092233
4.255,-0.010717
4.255,-0.094317
4.255,-0.0797
4.255,0.006
4.255,-0.021167
4.255,-0.0776
4.255,-0.016983
4.255,-0.019083
4.255,-0.071333
4.255,-0.073417
4.255,-0.0149
4.255,-0.0128
4.255,-0.027433
4.255,-0.081783
4.255,0.0018167
4.255,-0.02535
4.255,-0.058783
4.255,-0.062967
4.255,-0.02325
4.255,-0.0567
4.255,-0.048333
4.255,-0.06715
4.255,-0.065067
4.255,-0.075517
4.255,-0.060883
4.255,-0.083867
4.255,-0.069233
4.255,-0.029533
4.255,-0.04625
4.255,-0.031617
4.255,-0.044167
4.255,-0.054617
4.255,-0.037883
4.255,-0.033717
4.255,-0.042067
4.255,-0.039983
4.255,-0.0358
4.255,-0.050433
4.255,-0.052517
4.255,0.087517
4.3473,-0.0229
4.3473,-0.0898
4.3473,-0.0877
4.3473,-0.07935
4.3473,-0.010367
4.3473,-0.0459
4.3473,-0.016633
4.3473,-0.043817
4.3473,-0.081433
4.3473,-0.027083
4.3473,-0.05635
4.3473,-0.039633
4.3473,-0.07725
4.3473,-0.037533
4.3473,-0.01245
4.3473,-0.0668
4.3473,-0.054267
4.3473,-0.0061833
4.3473,-0.029183
4.3473,-0.0082833
4.3473,-0.025
4.3473,0.085783
4.3473,-0.073067
4.3473,-0.083517
4.3473,-0.031267
4.3473,-0.041717
4.3473,-0.050083
4.3473,-0.093967
4.3473,-0.018733
4.3473,0.083683
4.3473,-0.085617
4.3473,-0.01455
4.3473,-0.0041
4.3473,-0.047983
4.3473,0.096233
4.3473,-0.03545
4.3473,-0.075167
4.3473,0.0021667
4.3473,-0.096067
4.3473,-0.052167
4.3473,-0.062617
4.3473,0.09205
4.3473,-0.020817
4.3473,0.089967
4.3473,0.0042667
4.3473,-0.070983
4.3473,0.087867
4.3473,0.00635
4.3473,8.3333e-05
4.3473,0.0816
4.3473,-0.002
4.3473,-0.060533
4.3473,-0.068883
4.3473,-0.058433
4.3473,-0.033367
4.3473,0.012617
4.3473,0.098317
4.3473,-0.064717
4.3473,-0.09815
4.3473,0.07115
4.3473,0.014717
4.3473,0.075333
4.3473,0.073233
4.3473,0.020983
4.3473,0.0189
4.3473,0.077417
4.3473,0.079517
4.3473,0.064883
4.3473,0.010533
4.3473,0.094133
4.3473,0.066967
4.3473,0.033533
4.3473,0.02935
4.3473,0.069067
4.3473,0.035617
4.3473,0.043983
4.3473,0.025167
4.3473,0.02725
4.3473,0.0168
4.3473,0.031433
4.3473,0.00845
4.3473,0.023083
4.3473,0.062783
4.3473,0.046067
4.3473,0.0607
4.3473,0.04815
4.3473,0.0377
4.3473,0.054433
4.3473,0.0586
4.3473,0.05025
4.3473,0.052333
4.3473,0.056517
4.3473,0.041883
4.3473,0.0398
4.3572,-0.013033
4.3572,-0.079933
4.3572,-0.077833
4.3572,-0.069483
4.3572,-0.0005
4.3572,-0.036033
4.3572,-0.0067667
4.3572,-0.03395
4.3572,-0.071567
4.3572,-0.017217
4.3572,-0.046483
4.3572,-0.029767
4.3572,-0.067383
4.3572,-0.027667
4.3572,-0.0025833
4.3572,-0.056933
4.3572,-0.09665
4.3572,-0.0444
4.3572,0.0036833
4.3572,-0.019317
4.3572,0.0015833
4.3572,-0.015133
4.3572,0.09565
4.3572,-0.0632
4.3572,-0.07365
4.3572,-0.0214
4.3572,-0.03185
4.3572,-0.040217
4.3572,-0.0841
4.3572,-0.0088667
4.3572,0.09355
4.3572,-0.07575
4.3572,-0.090383
4.3572,-0.0046833
4.3572,0.0057667
4.3572,-0.038117
4.3572,-0.025583
4.3572,-0.0653
4.3572,0.012033
4.3572,-0.0862
4.3572,-0.09455
4.3572,-0.0423
4.3572,-0.05275
4.3572,-0.01095
4.3572,0.099833
4.3572,-0.098733
4.3572,0.014133
4.3572,-0.061117
4.3572,0.097733
4.3572,0.016217
4.3572,0.00995
4.3572,0.091467
4.3572,0.0078667
4.3572,-0.050667
4.3572,-0.059017
4.3572,-0.048567
4.3572,-0.0235
4.3572,-0.092467
4.3572,0.022483
4.3572,-0.05485
4.3572,-0.088283
4.3572,0.081017
4.3572,0.024583
4.3572,0.0852
4.3572,0.0831
4.3572,0.03085
4.3572,0.028767
4.3572,0.087283
4.3572,0.089383
4.3572,0.07475
4.3572,0.0204
4.3572,0.076833
4.3572,0.0434
4.3572,0.039217
4.3572,0.078933
4.3572,0.045483
4.3572,0.05385
4.3572,0.035033
4.3572,0.037117
4.3572,0.026667
4.3572,0.0413
4.3572,0.018317
4.3572,0.03295
4.3572,0.07265
4.3572,0.055933
