RT_sec,mz,Int,RT_min
155.876,474.8671,2308.0857,2.59793333333333
155.876,475.2048,1478.932,2.59793333333333
155.876,476.7088,1023.9078,2.59793333333333
155.876,485.7105,5884.1133,2.59793333333333
155.876,486.2133,2345.9612,2.59793333333333
155.876,487.3241,9062.6689,2.59793333333333
155.876,488.2539,3776.3667,2.59793333333333
155.876,488.3086,174828.9062,2.59793333333333
155.876,489.3112,44526.5469,2.59793333333333
155.876,490.312,8157,2.59793333333333
155.876,509.3051,1019.187,2.59793333333333
155.876,510.2886,6016.9175,2.59793333333333
155.876,511.2921,1389.928,2.59793333333333
155.876,517.255,1442.6094,2.59793333333333
155.876,525.7824,2148.0383,2.59793333333333
155.876,526.2822,1156.2272,2.59793333333333
155.876,535.2628,55967.7227,2.59793333333333
155.876,536.266,15296.4355,2.59793333333333
155.876,537.268,3396.6099,2.59793333333333
155.876,542.2529,12753.4248,2.59793333333333
155.876,542.7554,7842.2446,2.59793333333333
155.876,543.2559,2901.2708,2.59793333333333
155.876,545.2476,1681.6464,2.59793333333333
155.876,558.7498,1188.8927,2.59793333333333
155.876,561.3028,8058.3125,2.59793333333333
155.876,561.8021,4688.2861,2.59793333333333
155.876,562.3035,2353.0874,2.59793333333333
155.876,567.2543,1365.1017,2.59793333333333
155.876,568.255,1754.5592,2.59793333333333
155.876,580.7761,49055.5391,2.59793333333333
155.876,581.277,28473.7031,2.59793333333333
155.876,581.7781,10101.7891,2.59793333333333
155.876,582.279,3087.0862,2.59793333333333
155.876,591.7638,1223.7826,2.59793333333333
155.876,607.773,2321.6147,2.59793333333333
155.876,608.3042,7529.1436,2.59793333333333
155.876,609.308,2183.3201,2.59793333333333
155.876,616.3127,33871.7617,2.59793333333333
155.876,616.8142,20441.5449,2.59793333333333
155.876,617.3155,9664.8926,2.59793333333333
155.876,617.8174,3755.2415,2.59793333333333
155.876,627.3038,2698.0906,2.59793333333333
155.876,627.8015,1411.218,2.59793333333333
155.876,628.2937,1034.0066,2.59793333333333
155.876,630.285,2518.8606,2.59793333333333
155.876,636.2829,5851.6138,2.59793333333333
155.876,636.7859,5142.2168,2.59793333333333
155.876,637.2876,2171.8792,2.59793333333333
155.876,666.302,7112.6841,2.59793333333333
155.876,667.305,2567.0625,2.59793333333333
155.876,668.3031,1069.7817,2.59793333333333
155.876,685.4341,1101.524,2.59793333333333
155.876,692.8268,46463.5,2.59793333333333
155.876,693.3276,34499.332,2.59793333333333
155.876,693.4626,1476.9216,2.59793333333333
155.876,693.8286,17628.832,2.59793333333333
155.876,694.3279,6040.8936,2.59793333333333
155.876,694.8312,1733.1523,2.59793333333333
155.876,701.3259,1114.5103,2.59793333333333
155.876,703.8161,2426.6851,2.59793333333333
155.876,704.3177,2906.7598,2.59793333333333
155.876,704.8123,1049.8347,2.59793333333333
155.876,723.3238,22454.9902,2.59793333333333
155.876,724.3268,8211.4297,2.59793333333333
155.876,725.3262,2490.3848,2.59793333333333
155.876,749.4295,1356.1155,2.59793333333333
155.876,807.9971,1975.0824,2.59793333333333
155.876,829.9839,1140.4171,2.59793333333333
155.876,836.4089,197220.5156,2.59793333333333
155.876,837.4128,88828.8906,2.59793333333333
155.876,838.4132,31828.0078,2.59793333333333
155.876,839.412,7281.7808,2.59793333333333
155.876,840.4146,1665.1274,2.59793333333333
155.876,858.3902,46123.3906,2.59793333333333
155.876,859.3936,19764.9219,2.59793333333333
155.876,860.3928,6399.29,2.59793333333333
155.876,861.3879,1926.9475,2.59793333333333
155.876,872.4825,5160.5342,2.59793333333333
155.876,873.4854,2077.3552,2.59793333333333
155.876,874.363,2275.6804,2.59793333333333
155.876,875.3653,1449.455,2.59793333333333
155.876,880.3705,1242.877,2.59793333333333
155.876,894.4655,10977.792,2.59793333333333
155.876,895.4673,4939.0796,2.59793333333333
155.876,896.4685,1201.4084,2.59793333333333
155.876,922.0098,27024.6465,2.59793333333333
155.876,923.0119,4849.0522,2.59793333333333
155.876,943.9903,1461.7821,2.59793333333333
155.876,959.9634,1381.3997,2.59793333333333
155.876,996.4593,1267.5408,2.59793333333333
155.876,1050.5557,1075.001,2.59793333333333
155.876,1121.5956,8317.6396,2.59793333333333
155.876,1122.597,5495.3604,2.59793333333333
155.876,1123.6019,1672.3107,2.59793333333333
155.876,1143.5755,2310.5693,2.59793333333333
155.876,1144.5789,1740.4856,2.59793333333333
155.876,1160.5425,6733.667,2.59793333333333
155.876,1161.5451,3372.2751,2.59793333333333
155.876,1162.5478,1157.99,2.59793333333333
155.876,1231.6142,2550.1238,2.59793333333333
155.876,1232.6168,1503.4481,2.59793333333333
155.876,1253.5976,3715,2.59793333333333
155.876,1254.5969,2400.8962,2.59793333333333
155.876,1384.6432,4873.3228,2.59793333333333
155.876,1385.6434,3588.5557,2.59793333333333
155.876,1386.6458,1359.5742,2.59793333333333
156.002,300.113,1140.045,2.60003333333333
156.002,306.645,2155.1885,2.60003333333333
156.002,306.8948,1032.7118,2.60003333333333
156.002,308.1487,1688.6128,2.60003333333333
156.002,308.4006,1536.574,2.60003333333333
156.002,309.1994,1433.8574,2.60003333333333
156.002,309.533,1199.925,2.60003333333333
156.002,311.1403,1136.8763,2.60003333333333
156.002,318.1411,2416.061,2.60003333333333
156.002,318.6456,10205.1914,2.60003333333333
156.002,318.8971,7240.9087,2.60003333333333
156.002,319.1471,3179.8975,2.60003333333333
156.002,319.3976,1555.9484,2.60003333333333
156.002,322.0481,18167.7812,2.60003333333333
156.002,323.0504,1727.7006,2.60003333333333
156.002,324.1431,3930.2495,2.60003333333333
156.002,324.4758,2888.116,2.60003333333333
156.002,325.1584,1579.2368,2.60003333333333
156.002,327.2006,1019.0942,2.60003333333333
156.002,333.6552,18381.4609,2.60003333333333
156.002,334.1567,7031.8257,2.60003333333333
156.002,334.6581,1714.4637,2.60003333333333
156.002,338.163,3136.2749,2.60003333333333
156.002,338.6621,1289.6821,2.60003333333333
156.002,341.1762,1402.7717,2.60003333333333
156.002,342.2021,2295.0681,2.60003333333333
156.002,343.2207,2192.3574,2.60003333333333
156.002,344.2244,1757.5938,2.60003333333333
156.002,346.9173,363239,2.60003333333333
156.002,347.1679,274332.6875,2.60003333333333
156.002,347.4184,123826.2578,2.60003333333333
156.002,347.5138,7199.123,2.60003333333333
156.002,347.6694,41414.7773,2.60003333333333
156.002,347.9197,14941.834,2.60003333333333
156.002,348.171,3638.6321,2.60003333333333
156.002,349.1832,4845.5713,2.60003333333333
156.002,351.1646,1089.4718,2.60003333333333
156.002,352.6599,1218.5449,2.60003333333333
156.002,352.9076,1964.0234,2.60003333333333
156.002,353.1596,4126.9897,2.60003333333333
156.002,353.4085,1076.125,2.60003333333333
156.002,353.6587,2020.588,2.60003333333333
156.002,356.4066,1381.4816,2.60003333333333
156.002,361.8377,9057.0879,2.60003333333333
156.002,362.1661,254801.9219,2.60003333333333
156.002,362.6675,100405.4531,2.60003333333333
156.002,363.1677,30189.8848,2.60003333333333
156.002,363.6678,8394.2217,2.60003333333333
156.002,364.1666,1718.6427,2.60003333333333
156.002,373.2805,38403.3867,2.60003333333333
156.002,374.2841,6864.2065,2.60003333333333
156.002,374.5371,1012.5029,2.60003333333333
156.002,375.2189,1558.0854,2.60003333333333
156.002,375.2854,1263.8944,2.60003333333333
156.002,376.1617,1420.2883,2.60003333333333
156.002,379.7228,1334.2904,2.60003333333333
156.002,404.1676,2712.3972,2.60003333333333
156.002,405.5189,6377.9214,2.60003333333333
156.002,405.8518,4887.0435,2.60003333333333
156.002,406.1843,1561.1849,2.60003333333333
156.002,410.2013,1034.0001,2.60003333333333
156.002,410.8643,1544.2087,2.60003333333333
156.002,415.2357,1379.0463,2.60003333333333
156.002,418.7085,622939.3125,2.60003333333333
156.002,419.2093,295673.6875,2.60003333333333
156.002,419.7099,93157.4297,2.60003333333333
156.002,420.2104,24797.0488,2.60003333333333
156.002,420.3119,1280.0833,2.60003333333333
156.002,420.7117,6146.041,2.60003333333333
156.002,421.1952,3467.3335,2.60003333333333
156.002,421.69,2042.1489,2.60003333333333
156.002,422.1779,25383.2188,2.60003333333333
156.002,423.1804,4564.501,2.60003333333333
156.002,423.2174,1390.9792,2.60003333333333
156.002,423.8599,1146.48,2.60003333333333
156.002,424.5255,49978.582,2.60003333333333
156.002,424.8594,29387.2363,2.60003333333333
156.002,425.1926,13163.7041,2.60003333333333
156.002,425.5269,4528.5317,2.60003333333333
156.002,425.8606,2324.1819,2.60003333333333
156.002,429.6985,4728.7822,2.60003333333333
156.002,430.1977,3712.7141,2.60003333333333
156.002,430.265,1185.0667,2.60003333333333
156.002,430.6898,6119.7529,2.60003333333333
156.002,431.1917,2543.0222,2.60003333333333
156.002,431.7285,1602.8506,2.60003333333333
156.002,436.7446,3205.7998,2.60003333333333
156.002,437.6809,4597.8506,2.60003333333333
156.002,438.182,2129.04,2.60003333333333
156.002,438.6813,1617.7009,2.60003333333333
156.002,440.688,1574.58,2.60003333333333
156.002,445.665,1227.6132,2.60003333333333
156.002,446.1683,1206.3379,2.60003333333333
156.002,449.6628,1483.9675,2.60003333333333
156.002,462.2197,123551.3281,2.60003333333333
156.002,462.5554,80375.0312,2.60003333333333
156.002,462.8885,44606.6914,2.60003333333333
156.002,463.2229,13821.8877,2.60003333333333
156.002,463.2947,1691.7443,2.60003333333333
156.002,463.5565,4147.1436,2.60003333333333
156.002,470.2073,1809.2363,2.60003333333333
156.002,470.5406,1071.2987,2.60003333333333
156.002,474.8692,1058.212,2.60003333333333
156.002,485.7102,5252.4897,2.60003333333333
156.002,486.2106,2832.4314,2.60003333333333
156.002,486.7118,1563.8138,2.60003333333333
156.002,487.3225,8389.3389,2.60003333333333
156.002,488.2523,3610.5625,2.60003333333333
156.002,488.308,174660.25,2.60003333333333
156.002,489.3107,40269.4883,2.60003333333333
156.002,490.3133,7283.9971,2.60003333333333
156.002,491.3138,1133.5806,2.60003333333333
156.002,509.3041,1368.038,2.60003333333333
156.002,510.2897,4714.856,2.60003333333333
156.002,511.2907,1637.5068,2.60003333333333
156.002,517.253,2079.2549,2.60003333333333
156.002,525.7815,1940.0605,2.60003333333333
156.002,526.2784,1041.6328,2.60003333333333
156.002,535.2618,63448.9727,2.60003333333333
156.002,536.2652,17878.3164,2.60003333333333
156.002,537.2672,2958.9075,2.60003333333333
156.002,542.2526,11239.3066,2.60003333333333
156.002,542.7522,6726.9116,2.60003333333333
156.002,543.2572,3048.5032,2.60003333333333
156.002,545.2476,1070.729,2.60003333333333
156.002,558.7471,1483.9885,2.60003333333333
156.002,561.2995,7862.7949,2.60003333333333
156.002,561.8024,3710.3057,2.60003333333333
156.002,562.3034,1620.9143,2.60003333333333
156.002,568.254,2383.677,2.60003333333333
156.002,572.2859,1039.7476,2.60003333333333
156.002,580.7758,46060.2422,2.60003333333333
156.002,581.2763,26185.584,2.60003333333333
156.002,581.778,9635.3369,2.60003333333333
156.002,582.2767,3180.1416,2.60003333333333
156.002,607.7757,1885.9113,2.60003333333333
156.002,608.3013,7922.0039,2.60003333333333
156.002,609.3063,2338.9121,2.60003333333333
156.002,616.3123,35020.7695,2.60003333333333
156.002,616.4375,1275.7458,2.60003333333333
156.002,616.8125,23267.834,2.60003333333333
156.002,617.3148,8293.0889,2.60003333333333
156.002,617.8146,2357.0981,2.60003333333333
156.002,627.3018,2516.2678,2.60003333333333
156.002,627.803,1891.5221,2.60003333333333
156.002,630.2843,1449.22,2.60003333333333
156.002,636.2829,5780.9888,2.60003333333333
156.002,636.7835,6268.2432,2.60003333333333
156.002,637.29,1445.3958,2.60003333333333
156.002,666.3021,7968.5112,2.60003333333333
156.002,667.3032,3275.7732,2.60003333333333
156.002,681.3375,1553.4337,2.60003333333333
156.002,692.8259,50424.3164,2.60003333333333
156.002,693.3275,33767.3242,2.60003333333333
156.002,693.8274,18746.4297,2.60003333333333
156.002,694.3299,6735.0112,2.60003333333333
156.002,694.8273,2822.2485,2.60003333333333
156.002,703.8164,2570.2617,2.60003333333333
156.002,704.3128,2195.6819,2.60003333333333
156.002,705.3135,1725.5461,2.60003333333333
156.002,723.3233,25384.1777,2.60003333333333
156.002,724.3255,10452.9521,2.60003333333333
156.002,725.327,2881.397,2.60003333333333
156.002,749.4281,1319.0956,2.60003333333333
156.002,808.0018,1172.7828,2.60003333333333
156.002,829.9808,1344.3477,2.60003333333333
156.002,836.4085,230927.6094,2.60003333333333
156.002,837.4116,101001.125,2.60003333333333
156.002,838.4107,36491.4258,2.60003333333333
156.002,838.5494,1338.926,2.60003333333333
156.002,839.4104,9319.1689,2.60003333333333
156.002,840.4079,1518.9541,2.60003333333333
156.002,858.3896,49601.4414,2.60003333333333
156.002,859.3915,22142.4668,2.60003333333333
156.002,860.3915,7407.1934,2.60003333333333
156.002,861.3951,2062.0103,2.60003333333333
156.002,872.4817,5298.1592,2.60003333333333
156.002,873.4853,2481.0295,2.60003333333333
156.002,874.3622,3661.6353,2.60003333333333
156.002,875.3634,1161.797,2.60003333333333
156.002,880.3716,1257.7577,2.60003333333333
156.002,894.4661,10908.8418,2.60003333333333
156.002,895.4654,5275.5635,2.60003333333333
156.002,896.4642,1262.9205,2.60003333333333
156.002,922.0098,27962.873,2.60003333333333
156.002,923.0109,5550.0815,2.60003333333333
156.002,943.9864,1250.1156,2.60003333333333
156.002,959.962,1236.6548,2.60003333333333
156.002,996.4579,1046.2085,2.60003333333333
156.002,1050.5517,1049.734,2.60003333333333
156.002,1121.5932,8524.8066,2.60003333333333
156.002,1122.5969,4141.4722,2.60003333333333
156.002,1123.6005,1425.1235,2.60003333333333
156.002,1143.5716,1940.8258,2.60003333333333
156.002,1144.5771,1647.3427,2.60003333333333
156.002,1160.5413,5214.2603,2.60003333333333
156.002,1161.5424,2736.1528,2.60003333333333
156.002,1162.545,1370.8293,2.60003333333333
156.002,1231.6161,2548.519,2.60003333333333
156.002,1232.6156,1376.2732,2.60003333333333
156.002,1253.5965,3094.79,2.60003333333333
156.002,1254.6006,1976.8107,2.60003333333333
156.002,1255.6068,1203.1426,2.60003333333333
156.002,1384.6424,5129.686,2.60003333333333
156.002,1385.6464,3055.4517,2.60003333333333
156.002,1386.643,1411.7407,2.60003333333333
156.127,302.1538,1477.2194,2.60211666666667
156.127,308.1492,1495.6786,2.60211666666667
156.127,309.1984,1089.1056,2.60211666666667
156.127,311.1426,2012.2938,2.60211666666667
156.127,318.141,2536.22,2.60211666666667
156.127,318.6471,7228.7085,2.60211666666667
156.127,318.8085,1122.8739,2.60211666666667
156.127,318.899,5622.9814,2.60211666666667
156.127,319.1477,3875.948,2.60211666666667
156.127,322.0481,18879.0938,2.60211666666667
156.127,323.0515,1558.3453,2.60211666666667
156.127,324.1435,5078.9351,2.60211666666667
156.127,324.4765,2459.1401,2.60211666666667
156.127,327.2031,1200.9259,2.60211666666667
156.127,333.6563,16711.3301,2.60211666666667
156.127,334.1573,8217.2666,2.60211666666667
156.127,334.6578,3058.8401,2.60211666666667
156.127,338.1652,3361.575,2.60211666666667
156.127,338.6668,1279.6696,2.60211666666667
156.127,341.1752,1987.7423,2.60211666666667
156.127,342.2037,1939.2582,2.60211666666667
156.127,343.2205,1613.6707,2.60211666666667
156.127,344.225,1696.6791,2.60211666666667
156.127,346.9181,374277,2.60211666666667
156.127,347.1688,285799.2188,2.60211666666667
156.127,347.4191,123357.8984,2.60211666666667
156.127,347.6702,42284.6406,2.60211666666667
156.127,347.7862,1280.8069,2.60211666666667
156.127,347.9193,11693.9854,2.60211666666667
156.127,348.1707,3982.3723,2.60211666666667
156.127,349.1833,6129.3335,2.60211666666667
156.127,350.1833,1394.9711,2.60211666666667
156.127,350.9173,1078.5748,2.60211666666667
156.127,351.1707,1059.5464,2.60211666666667
156.127,352.6612,1414.6958,2.60211666666667
156.127,352.9058,1762.1666,2.60211666666667
156.127,353.1605,4271.2451,2.60211666666667
156.127,353.6635,1345.4324,2.60211666666667
156.127,356.4014,1245.184,2.60211666666667
156.127,361.8401,8490.3301,2.60211666666667
156.127,362.1672,293540.125,2.60211666666667
156.127,362.6685,113249.6328,2.60211666666667
156.127,363.1686,34693.207,2.60211666666667
156.127,363.6691,7747.3442,2.60211666666667
156.127,364.1695,1844.0895,2.60211666666667
156.127,373.2814,35946.043,2.60211666666667
156.127,374.2841,7017.6758,2.60211666666667
156.127,375.2189,3407.4409,2.60211666666667
156.127,375.2855,1138.5502,2.60211666666667
156.127,376.1652,2628.3333,2.60211666666667
156.127,379.7226,1511.4448,2.60211666666667
156.127,404.1688,2800.0388,2.60211666666667
156.127,405.5199,5251.8169,2.60211666666667
156.127,405.8528,6983.1978,2.60211666666667
156.127,406.1848,1737.2743,2.60211666666667
156.127,409.7026,1285.0374,2.60211666666667
156.127,410.5312,1133.1243,2.60211666666667
156.127,410.8672,1132.249,2.60211666666667
156.127,415.2367,1836.9395,2.60211666666667
156.127,418.5194,1293.67,2.60211666666667
156.127,418.7096,703627.6875,2.60211666666667
156.127,419.2103,335412.8125,2.60211666666667
156.127,419.7107,112173.3047,2.60211666666667
156.127,420.2112,30169.1875,2.60211666666667
156.127,420.711,7626.125,2.60211666666667
156.127,421.1946,4262.3633,2.60211666666667
156.127,421.6928,2279.4766,2.60211666666667
156.127,422.1783,28149.0801,2.60211666666667
156.127,422.2787,1132.3636,2.60211666666667
156.127,423.1829,4768.9585,2.60211666666667
156.127,423.2208,1952.0681,2.60211666666667
156.127,424.192,1429.6814,2.60211666666667
156.127,424.5264,42384.1133,2.60211666666667
156.127,424.6305,2091.1868,2.60211666666667
156.127,424.8608,29684.0488,2.60211666666667
156.127,425.1948,14022.7305,2.60211666666667
156.127,425.5278,4291.9316,2.60211666666667
156.127,425.8629,1677.2253,2.60211666666667
156.127,429.6993,4023.332,2.60211666666667
156.127,430.198,3647.8164,2.60211666666667
156.127,430.6889,5934.8145,2.60211666666667
156.127,431.1914,3031.1536,2.60211666666667
156.127,431.6913,1310.9615,2.60211666666667
156.127,431.7303,1288.3767,2.60211666666667
156.127,436.7463,4290.7295,2.60211666666667
156.127,437.2453,1856.4434,2.60211666666667
156.127,437.6835,5520.5356,2.60211666666667
156.127,437.7488,1033.7352,2.60211666666667
156.127,438.1811,3456.0969,2.60211666666667
156.127,438.682,1300.6506,2.60211666666667
156.127,440.6909,1736.3604,2.60211666666667
156.127,445.6675,1041.7968,2.60211666666667
156.127,462.2216,116481.5391,2.60211666666667
156.127,462.5551,98706.6328,2.60211666666667
156.127,462.8895,43867.0391,2.60211666666667
156.127,463.2229,12568.0811,2.60211666666667
156.127,463.5574,5311.9609,2.60211666666667
156.127,470.209,1673.9393,2.60211666666667
156.127,470.5412,1592.2155,2.60211666666667
156.127,474.8664,1710.723,2.60211666666667
156.127,475.205,1413.2433,2.60211666666667
156.127,485.7118,4415.8999,2.60211666666667
156.127,486.2114,3870.261,2.60211666666667
156.127,487.3236,8549.292,2.60211666666667
156.127,488.2552,3670.6567,2.60211666666667
156.127,488.3088,177866.6094,2.60211666666667
156.127,489.2559,1595.9775,2.60211666666667
156.127,489.3121,40949.8086,2.60211666666667
156.127,489.4263,1710.1631,2.60211666666667
156.127,490.3135,7257.2217,2.60211666666667
156.127,492.193,1141.599,2.60211666666667
156.127,510.2903,4968.0112,2.60211666666667
156.127,517.2507,1826.4198,2.60211666666667
156.127,525.7833,1549.2034,2.60211666666667
156.127,535.263,73711.9219,2.60211666666667
156.127,536.2662,19511.959,2.60211666666667
156.127,537.2673,4002.1826,2.60211666666667
156.127,542.2532,13079.8369,2.60211666666667
156.127,542.7539,7391.9971,2.60211666666667
156.127,543.2568,2197.9136,2.60211666666667
156.127,545.248,1982.005,2.60211666666667
156.127,558.7513,1023.8671,2.60211666666667
156.127,561.301,7775.9224,2.60211666666667
156.127,561.8045,4668.1841,2.60211666666667
156.127,562.3031,1556.1658,2.60211666666667
156.127,567.2542,1054.4402,2.60211666666667
156.127,568.2562,2708.8794,2.60211666666667
156.127,572.2856,1027.1726,2.60211666666667
156.127,580.776,44033.0586,2.60211666666667
156.127,581.2773,25377.3184,2.60211666666667
156.127,581.7779,9462.0635,2.60211666666667
156.127,582.2781,2421.4824,2.60211666666667
156.127,607.7748,1952.2257,2.60211666666667
156.127,608.3031,8012.6875,2.60211666666667
156.127,609.3064,2389.4197,2.60211666666667
156.127,616.3128,34519.0156,2.60211666666667
156.127,616.4371,1299.6232,2.60211666666667
156.127,616.8142,19020.25,2.60211666666667
156.127,617.3139,8063.6504,2.60211666666667
156.127,617.8158,2058.9011,2.60211666666667
156.127,627.3031,2255.6567,2.60211666666667
156.127,627.8041,1452.6138,2.60211666666667
156.127,630.2851,1645.0021,2.60211666666667
156.127,636.2853,5442.2188,2.60211666666667
156.127,636.784,5810.5039,2.60211666666667
156.127,637.2854,2090.1736,2.60211666666667
156.127,637.7817,1077.859,2.60211666666667
156.127,657.3885,1027.1782,2.60211666666667
156.127,666.3031,8859.1475,2.60211666666667
156.127,667.3049,4129.3813,2.60211666666667
156.127,668.3017,1108.2509,2.60211666666667
156.127,679.3738,1327.3613,2.60211666666667
156.127,681.3383,1020.7812,2.60211666666667
156.127,692.8269,48467,2.60211666666667
156.127,693.3282,33847.3008,2.60211666666667
156.127,693.8278,16573.5488,2.60211666666667
156.127,694.3282,6581.209,2.60211666666667
156.127,694.8301,1759.0497,2.60211666666667
156.127,703.8143,2617.9697,2.60211666666667
156.127,704.3151,2429.7622,2.60211666666667
156.127,704.814,1177.8823,2.60211666666667
156.127,705.3112,2477.1086,2.60211666666667
156.127,711.799,1138.7965,2.60211666666667
156.127,723.3239,30302.3262,2.60211666666667
156.127,724.3263,9155.4033,2.60211666666667
156.127,725.3276,3683.6597,2.60211666666667
156.127,726.3242,1287.5834,2.60211666666667
156.127,807.9984,1702.3982,2.60211666666667
156.127,829.9825,1607.2374,2.60211666666667
156.127,836.4089,294379.25,2.60211666666667
156.127,837.4119,122748.9062,2.60211666666667
156.127,838.4132,38002.5703,2.60211666666667
156.127,838.5546,1726.5442,2.60211666666667
156.127,839.4118,10537.0244,2.60211666666667
156.127,840.4136,2194.9297,2.60211666666667
156.127,858.3908,55532.6523,2.60211666666667
156.127,859.3932,25218.4277,2.60211666666667
156.127,860.3916,8623.332,2.60211666666667
156.127,861.3919,2210.135,2.60211666666667
156.127,872.4849,4877.252,2.60211666666667
156.127,873.4837,3029.0105,2.60211666666667
156.127,874.3636,3733.698,2.60211666666667
156.127,875.3676,1552.7814,2.60211666666667
156.127,880.3696,1968.4639,2.60211666666667
156.127,894.4647,14525.2979,2.60211666666667
156.127,895.4679,6018.9229,2.60211666666667
156.127,896.4673,1701.28,2.60211666666667
156.127,922.0098,27046.7715,2.60211666666667
156.127,923.012,5584.5459,2.60211666666667
156.127,943.9889,1451.7201,2.60211666666667
156.127,959.9639,1664.4084,2.60211666666667
156.127,996.4587,1089.5201,2.60211666666667
156.127,1121.5948,8021.2822,2.60211666666667
156.127,1122.5968,4224.1841,2.60211666666667
156.127,1123.5994,1478.2628,2.60211666666667
156.127,1143.5734,2176.5142,2.60211666666667
156.127,1144.5813,1061.0133,2.60211666666667
156.127,1160.5401,5706.6802,2.60211666666667
156.127,1161.5452,3652.2034,2.60211666666667
156.127,1231.6129,2306.0925,2.60211666666667
156.127,1232.6173,1729.875,2.60211666666667
156.127,1253.5977,4531.6538,2.60211666666667
156.127,1254.5993,2040.4943,2.60211666666667
156.127,1384.6407,4771.3779,2.60211666666667
156.127,1385.6426,3333.5723,2.60211666666667
156.127,1386.6449,1664.8153,2.60211666666667
156.252,306.6435,2194.8281,2.6042
156.252,308.1488,1948.9756,2.6042
156.252,308.3991,1078.6193,2.6042
156.252,309.1984,1131.1292,2.6042
156.252,311.1394,1913.0336,2.6042
156.252,318.1394,2227.438,2.6042
156.252,318.4812,1084.3408,2.6042
156.252,318.6463,7032.1475,2.6042
156.252,318.8966,4177.3491,2.6042
156.252,319.1509,3245.9453,2.6042
156.252,322.0481,19916.1699,2.6042
156.252,323.051,1565.775,2.6042
156.252,324.1439,3844.0024,2.6042
156.252,324.4799,2237.5144,2.6042
156.252,325.1595,2025.2716,2.6042
156.252,327.2016,1255.8544,2.6042
156.252,333.6556,21101.6738,2.6042
156.252,334.1572,7547.4321,2.6042
156.252,334.6557,2703.4072,2.6042
156.252,338.1663,4133.2407,2.6042
156.252,338.6644,1122.7428,2.6042
156.252,341.1748,1283.4481,2.6042
156.252,341.674,1255.052,2.6042
156.252,342.2019,1378.5405,2.6042
156.252,343.2212,2318.6235,2.6042
156.252,344.226,2221.3589,2.6042
156.252,346.9179,349124.2188,2.6042
156.252,347.1684,263606.7812,2.6042
156.252,347.4184,120918.1484,2.6042
156.252,347.6699,44428.3359,2.6042
156.252,347.7948,1022.9202,2.6042
156.252,347.9193,12259.7334,2.6042
156.252,348.1706,3156.8145,2.6042
156.252,349.1836,5345.5205,2.6042
156.252,350.1892,1320.6068,2.6042
156.252,352.9087,1263.718,2.6042
156.252,353.1613,5029.2529,2.6042
156.252,353.6615,1988.4325,2.6042
156.252,361.8385,7705.8452,2.6042
156.252,362.1667,303508.2812,2.6042
156.252,362.6681,123050.0703,2.6042
156.252,363.1681,35327.375,2.6042
156.252,363.6678,8467.9297,2.6042
156.252,364.1661,1145.5652,2.6042
156.252,367.1585,1038.1201,2.6042
156.252,373.281,31254.9688,2.6042
156.252,374.284,7552.9507,2.6042
156.252,375.2196,3418.5671,2.6042
156.252,375.7207,1289.2103,2.6042
156.252,376.1633,1190.5846,2.6042
156.252,376.6649,1115.2943,2.6042
156.252,379.7226,2127.4084,2.6042
156.252,404.1675,3576.7131,2.6042
156.252,405.5185,5303.1133,2.6042
156.252,405.8528,4940.0229,2.6042
156.252,406.1856,2739.5535,2.6042
156.252,408.5237,1363.1219,2.6042
156.252,409.7035,1434.1523,2.6042
156.252,415.2367,2001.558,2.6042
156.252,418.7095,748463.125,2.6042
156.252,419.2103,354135.2188,2.6042
156.252,419.7107,126458.3672,2.6042
156.252,420.2106,35484.125,2.6042
156.252,420.3105,1951.9607,2.6042
156.252,420.7119,6172.2979,2.6042
156.252,421.2013,2553.5269,2.6042
156.252,421.691,1688.8594,2.6042
156.252,422.1783,28711.7559,2.6042
156.252,422.2569,1471.3246,2.6042
156.252,423.1818,5792.0352,2.6042
156.252,423.2181,1567.1323,2.6042
156.252,424.5268,42177.3242,2.6042
156.252,424.8596,25159.248,2.6042
156.252,425.1938,11058.8867,2.6042
156.252,425.5282,3973.0205,2.6042
156.252,429.6987,4176.9634,2.6042
156.252,430.1982,2717.886,2.6042
156.252,430.2663,1703.5818,2.6042
156.252,430.6894,6834.5352,2.6042
156.252,431.1936,4017.8625,2.6042
156.252,431.6911,1283.9032,2.6042
156.252,436.748,3647.1436,2.6042
156.252,437.2474,2833.8723,2.6042
156.252,437.6812,6945.4009,2.6042
156.252,437.742,1251.6306,2.6042
156.252,438.1836,2622.2808,2.6042
156.252,438.6831,1672.4102,2.6042
156.252,440.6891,1614.712,2.6042
156.252,452.2494,1162.7598,2.6042
156.252,462.2206,115899.6641,2.6042
156.252,462.5557,81433.6094,2.6042
156.252,462.8896,45881.8594,2.6042
156.252,463.2225,13781.1748,2.6042
156.252,463.5535,6254.1245,2.6042
156.252,470.2103,2002.8544,2.6042
156.252,474.8647,1098.7424,2.6042
156.252,485.7098,4788.0713,2.6042
156.252,486.2142,2711.3562,2.6042
156.252,487.3239,8541.8916,2.6042
156.252,488.2544,3000.5667,2.6042
156.252,488.3087,157548.5312,2.6042
156.252,489.3112,37602.9023,2.6042
156.252,489.4266,1286.3147,2.6042
156.252,490.3137,6561.3896,2.6042
156.252,510.2901,4929.5225,2.6042
156.252,511.2915,1951.8933,2.6042
156.252,517.2501,2493.8179,2.6042
156.252,525.7839,2219.5605,2.6042
156.252,535.263,70454.1797,2.6042
